DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1992,79.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1993,79.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1994,80.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1995,80.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1996,80.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1997,80.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1998,80.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,1999,81.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2000,81.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2001,81.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2002,81.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2003,82.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2004,82.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2005,83.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2006,83.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2007,84.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2008,84.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2009,84.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2010,85.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2011,85.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2012,85.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2013,85.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2014,86.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2015,87.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2016,87.7,b
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2017,88.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2018,88.5,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2019,88.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2020,88.9,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2021,89.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT12,2022,89.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1990,3747.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1991,3784.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1992,3840.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1993,3874.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1994,3884.7,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1995,3886.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1996,3883.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1997,3883.1,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1998,3884.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,1999,3893.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2000,3913.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2001,3941.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2002,3999.0,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2003,4048.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2004,4098.8,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2005,4152.4,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2006,4188.6,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2007,4212.3,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2008,4230.2,
ESTAT:DEMO_R_D3DENS(1.0),19/04/23 11:00:00,A,PER_KM2,AT13,2009,4253.9,
