country,year,nuts2016,nutslevel,regionname,type,sum_farright,sum_eurosceptic,sum_populist
Greece,2012,EL512,3,Xanthi,Parliament,0.05973220364626673,0.5400408502912475,0.45936908994628944
Greece,2012,EL513,3,Rodopi,Parliament,0.0516700943195518,0.30647471810509896,0.24637968938373167
Greece,2012,EL514,3,Drama,Parliament,0.07840256849055746,0.3722493980100256,0.2924232557435144
Greece,2012,EL515,3,Kavala,Parliament,0.08137873151256692,0.4070864712820978,0.30701615098448415
Greece,2012,EL521,3,Imathia,Parliament,0.09576461360813962,0.4593673064772653,0.33848231987625005
Greece,2012,EL522,3,Thessaloniki,Parliament,0.09129583188416408,0.47758150432920243,0.3636969375240257
Greece,2012,EL523,3,Kilkis,Parliament,0.09558331647972122,0.40775369871964406,0.2772600693850247
Greece,2012,EL524,3,Pella,Parliament,0.09091289431846707,0.3738599280394946,0.27419253618944023
Greece,2012,EL525,3,Pieria,Parliament,0.08852612275718241,0.3938489566478492,0.29005309649659006
Greece,2012,EL526,3,Serres,Parliament,0.09123339253454887,0.35953685847352335,0.2578073190996334
Greece,2012,EL527,3,Chalkidiki,Parliament,0.07473385683136428,0.41048041157776227,0.32245008479528
Greece,2012,EL531,3,"Grevena, Kozani",Parliament,0.07225347477944749,0.41751414199978065,0.3131140605167902
Greece,2012,EL532,3,Kastoria,Parliament,0.0908332339969007,0.3847896054356896,0.28716175944689476
Greece,2012,EL533,3,Florina,Parliament,0.06935192503104888,0.4067968838207068,0.3148921756802529
Greece,2012,EL541,3,"Arta, Preveza",Parliament,0.0565955594253374,0.4303439268611232,0.3311275576839356
Greece,2012,EL542,3,Thesprotia,Parliament,0.06251575497857323,0.3796949836148223,0.29376733047643055
Greece,2012,EL543,3,Ioannina,Parliament,0.05588753211512369,0.4229862494346776,0.3291090518941909
Greece,2012,EL611,3,"Karditsa, Trikala",Parliament,0.07025306761517384,0.4195272213618339,0.30039086210906696
Greece,2012,EL612,3,Larissa,Parliament,0.0835528566027999,0.46444923161855156,0.3383458646616541
Greece,2012,EL613,3,Magnisia,Parliament,0.088973859963477675,0.5206402551418455,0.3996279181419913
Greece,2012,EL621,3,Zakynthos,Parliament,0.06435137895812054,0.5231954375212803,0.39359891045284306
Greece,2012,EL622,3,Corfu,Parliament,0.07380257290430209,0.5514741265920247,0.41665329954124025
Greece,2012,EL623,3,"Ithaca, Cephalonia",Parliament,0.08549581062393231,0.5343691531766045,0.3726104286992597
Greece,2012,EL624,3,Lefkada,Parliament,0.06802505853318991,0.4624438397772575,0.3179143200658103
Greece,2012,EL631,3,Aitoloakarnania,Parliament,0.08423627609251962,0.43555561821911726,0.31169325559918504
Greece,2012,EL632,3,Achaea,Parliament,0.07039749697788523,0.49932446846334355,0.39735476071961884
Greece,2012,EL633,3,Elis,Parliament,0.08562838727841292,0.4392828773390446,0.32941188300001006
Greece,2012,EL641,3,Boeotia,Parliament,0.10199209635434228,0.5350471386374979,0.40175067100063394
Greece,2012,EL642,3,Euboea,Parliament,0.10733481811432814,0.5354120267260579,0.41014847809948035
Greece,2012,EL643,3,Evrytania,Parliament,0.06330898372420864,0.34051006023324365,0.2659874407279252
Greece,2012,EL644,3,Fthiotida,Parliament,0.0909462736276257,0.44000701159835226,0.33096691888944074
Greece,2012,EL645,3,Fokida,Parliament,0.08592435437852075,0.4389494476552784,0.32010388470261175
Greece,2012,EL651,3,"Argolis, Arcadia",Parliament,0.09697999512268032,0.4064852618412669,0.29010612103619443
Greece,2012,EL652,3,Korinthia,Parliament,0.11458928244307713,0.4490899882544369,0.32858482128425337
Greece,2012,EL653,3,"Laconia, Messenia",Parliament,0.10054650702908711,0.3819436953942401,0.2555759297211136
Greece,2014,EL30,2,Attica,EP,0.12133267085097445,0.4682530199625975,0.3054461780841248
Greece,2014,EL411,3,Lesvos,EP,0.09064428280878348,0.4528939294701644,0.27231204109069596
Greece,2014,EL412,3,Samos,EP,0.09211388064876527,0.49431752513772775,0.25496012636283083
Greece,2014,EL413,3,Chios,EP,0.07990214766806455,0.31570085144236876,0.20917524463082982
Greece,2014,EL421,3,"Kalymnos, Karpathos, Kos, Rhodes",EP,0.0988933727571295,0.3718517947779522,0.257346213485635
Greece,2014,EL422,3,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",EP,0.08210237992090222,0.3770560532163171,0.27041379599480136
Greece,2014,EL431,3,Heraklion,EP,0.051369781924087796,0.41421400326758695,0.3369403073425994
Greece,2014,EL432,3,Lasithi,EP,0.042003157100043466,0.3364370524581913,0.2759259682917343
Greece,2014,EL433,3,Rethymno,EP,0.05782987542620284,0.36567646468923404,0.289505938983353
Greece,2014,EL434,3,Chania,EP,0.08373992179660196,0.44118020231380556,0.3289848553006448
Greece,2014,EL511,3,Evros,EP,0.12376924453992123,0.3036609380594343,0.16611842105263158
Greece,2014,EL512,3,Xanthi,EP,0.08180048282844016,0.26473016120239856,0.17783661708589674
Greece,2014,EL513,3,Rodopi,EP,0.07356187215640345,0.19299668153220115,0.11604126311996035
Greece,2014,EL514,3,Drama,EP,0.11628312136714233,0.3187253520011403,0.2126577867878807
Greece,2014,EL515,3,Kavala,EP,0.11892569756505383,0.3636395304281186,0.2363186679207162
Greece,2014,EL521,3,Imathia,EP,0.1488817820664623,0.4207730698153087,0.2488297719300187
Greece,2014,EL522,3,Thessaloniki,EP,0.14070493055797953,0.4376185323513328,0.27092083881151563
Greece,2014,EL523,3,Kilkis,EP,0.15444338470290983,0.40513361109716717,0.21468132456536654
Greece,2014,EL524,3,Pella,EP,0.15493973093599922,0.3863580947130726,0.22554517794480902
Greece,2014,EL525,3,Pieria,EP,0.14595582915696564,0.3947752653802139,0.23707299106849242
Greece,2014,EL526,3,Serres,EP,0.15555026984465478,0.3666770558225751,0.22561965847016946
Greece,2014,EL527,3,Chalkidiki,EP,0.11528215805750329,0.3869377506965921,0.25755534462169694
Greece,2014,EL531,3,"Grevena, Kozani",EP,0.10617143610273647,0.38991581409907905,0.25455938318588445
Greece,2014,EL532,3,Kastoria,EP,0.15086233541447736,0.3614081720961859,0.20754775298262965
Greece,2014,EL533,3,Florina,EP,0.10098804825482129,0.3629467909424245,0.24404511993730232
Greece,2014,EL541,3,"Arta, Preveza",EP,0.08264234715305693,0.4450830983380333,0.3149937001259975
Greece,2014,EL542,3,Thesprotia,EP,0.08337791091615848,0.39781034913162866,0.285332192147213
Greece,2014,EL543,3,Ioannina,EP,0.08107610286217165,0.4464250995159788,0.32404858631028516
Greece,2014,EL611,3,"Karditsa, Trikala",EP,0.09834322347232492,0.413821341921763,0.2603602006954672
Greece,2014,EL612,3,Larissa,EP,0.1098261338896402,0.4292861604516759,0.26344930471749034
Greece,2014,EL613,3,Magnisia,EP,0.12226659226449971,0.46125274648624137,0.3074146409514177
Greece,2014,EL621,3,Zakynthos,EP,0.07869324018902814,0.4759400041093076,0.30959523320320526
Greece,2014,EL622,3,Corfu,EP,0.09583566190790699,0.5365882572101136,0.386611119578655
Greece,2014,EL623,3,"Ithaca, Cephalonia",EP,0.10810577628230017,0.47465596824985984,0.2686683059402097
Greece,2014,EL624,3,Lefkada,EP,0.08940692492286596,0.44689749742886525,0.2780253685293109
Greece,2014,EL631,3,Aitoloakarnania,EP,0.11373175351929576,0.4306355161014746,0.2686253389295398
Greece,2014,EL632,3,Achaea,EP,0.0894800553377911,0.4834101913765276,0.34501383444777495
Greece,2014,EL633,3,Elis,EP,0.11811984606926884,0.4416932380428807,0.2913358988455195
Greece,2014,EL641,3,Boeotia,EP,0.1287959471517803,0.4903572148182263,0.3246740162919893
Greece,2014,EL642,3,Euboea,EP,0.13439051128231677,0.47354517494442583,0.3139711927890618
Greece,2014,EL643,3,Evrytania,EP,0.08782300287113663,0.38245228846478635,0.2801047120418848
Greece,2014,EL644,3,Fthiotida,EP,0.13582081849615524,0.4397378335139599,0.2970738504412448
Greece,2014,EL645,3,Fokida,EP,0.11494536192588942,0.4187823514912497,0.26308438090543096
Greece,2014,EL651,3,"Argolis, Arcadia",EP,0.128627890014079,0.40987735993079233,0.26708564449646327
Greece,2014,EL652,3,Korinthia,EP,0.13660057968458988,0.4187394615325274,0.27818247941899293
Greece,2014,EL653,3,"Laconia, Messenia",EP,0.14830497137047144,0.42546288863916093,0.2522207952052229
Greece,2014,ELZZZ,3,Abroad votes,EP,0.055368462757527735,0.4195721077654517,0.19809825673534073
Greece,2015,EL30,2,Attica,Parliament,0.06592325199883378,0.5138889777970724,0.3855283212007609
Greece,2015,EL411,3,Lesvos,Parliament,0.07532194199693219,0.5015517425890914,0.3228516391395855
Greece,2015,EL412,3,Samos,Parliament,0.07423652387784382,0.5840131174420988,0.3533920885427342
Greece,2015,EL413,3,Chios,Parliament,0.05657450182720816,0.40674343239329797,0.301282493277253
Greece,2015,EL421,3,"Kalymnos, Karpathos, Kos, Rhodes",Parliament,0.0779275712844763,0.48837865099077016,0.3775664038350994
Greece,2015,EL422,3,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",Parliament,0.0599639855942377,0.46213985594237694,0.3591986794717887
Greece,2015,EL431,3,Heraklion,Parliament,0.03846663177343784,0.5553257366990585,0.47543495670927427
Greece,2015,EL432,3,Lasithi,Parliament,0.03826147844353306,0.47311693508052416,0.4032709812943883
Greece,2015,EL433,3,Rethymno,Parliament,0.03957459626033968,0.4711184225769828,0.398595889617461
Greece,2015,EL434,3,Chania,Parliament,0.05980037646126412,0.5558500099068754,0.4427754111353279
Greece,2015,EL511,3,Evros,Parliament,0.08431051198005632,0.4697728636720373,0.356793315174738
Greece,2015,EL512,3,Xanthi,Parliament,0.053703053703053706,0.5928395928395929,0.5137642280499424
Greece,2015,EL513,3,Rodopi,Parliament,0.05250710306185616,0.4829129696354026,0.4104379295566737
Greece,2015,EL514,3,Drama,Parliament,0.06892237020277335,0.4239385680739103,0.3248487341663667
Greece,2015,EL515,3,Kavala,Parliament,0.07592146144623357,0.47435120605412096,0.35602769218868846
Greece,2015,EL521,3,Imathia,Parliament,0.09038456806830204,0.5101001402455527,0.36957163595207043
Greece,2015,EL522,3,Thessaloniki,Parliament,0.07536625429594923,0.5028659865883546,0.3773848705810568
Greece,2015,EL523,3,Kilkis,Parliament,0.09258301991051852,0.4831464679773979,0.3321152920625301
Greece,2015,EL524,3,Pella,Parliament,0.09153719397363465,0.47824858757062144,0.3512358757062147
Greece,2015,EL525,3,Pieria,Parliament,0.07264263288946628,0.4707156003031287,0.35456587636678577
Greece,2015,EL526,3,Serres,Parliament,0.07680879899916597,0.4428169307756464,0.33061405337781485
Greece,2015,EL527,3,Chalkidiki,Parliament,0.07054457416816654,0.4591848111749996,0.3565296338180718
Greece,2015,EL531,3,"Grevena, Kozani",Parliament,0.05907614865400016,0.48977849744352436,0.37636954053839994
Greece,2015,EL532,3,Kastoria,Parliament,0.08297596489478408,0.42970645922675443,0.3169442505235863
Greece,2015,EL533,3,Florina,Parliament,0.0652106471427685,0.5071663460941862,0.40022957126016007
Greece,2015,EL541,3,"Arta, Preveza",Parliament,0.04481695660485567,0.5022820684381571,0.39717549225769455
Greece,2015,EL542,3,Thesprotia,Parliament,0.046166818916450005,0.4758274190148268,0.38623427728199
Greece,2015,EL543,3,Ioannina,Parliament,0.0462871364455228,0.5095542064541658,0.40962814091283023
Greece,2015,EL611,3,"Karditsa, Trikala",Parliament,0.06280773463291935,0.5051847193837447,0.37611696274170725
Greece,2015,EL612,3,Larissa,Parliament,0.068876734171094,0.5190129846366981,0.379279473556954
Greece,2015,EL613,3,Magnisia,Parliament,0.08245935136496131,0.5349544367295159,0.39174728605599296
Greece,2015,EL621,3,Zakynthos,Parliament,0.06560240671551264,0.5357853365034694,0.3707118249308554
Greece,2015,EL622,3,Corfu,Parliament,0.07391019337921993,0.5712516843293638,0.42829309151826356
Greece,2015,EL623,3,"Ithaca, Cephalonia",Parliament,0.07191285481829687,0.524001084794793,0.3534623033809438
Greece,2015,EL624,3,Lefkada,Parliament,0.0511805457373109,0.47440972713134455,0.3213629294500212
Greece,2015,EL631,3,Aitoloakarnania,Parliament,0.06833676866973204,0.4960440780085619,0.36866180434437923
Greece,2015,EL632,3,Achaea,Parliament,0.0541598774289258,0.5583428585325518,0.44744521997130277
Greece,2015,EL633,3,Elis,Parliament,0.07384031023620256,0.5133112710813915,0.3945049071452128
Greece,2015,EL641,3,Boeotia,Parliament,0.07504970945019036,0.5471276415370625,0.4038873560738012
Greece,2015,EL642,3,Euboea,Parliament,0.07752541054304994,0.5595985049637234,0.42939166906255816
Greece,2015,EL643,3,Evrytania,Parliament,0.04572123640526617,0.422366914710933,0.34802518603319976
Greece,2015,EL644,3,Fthiotida,Parliament,0.0756449735046734,0.4950545684036429,0.37287139701641947
Greece,2015,EL645,3,Fokida,Parliament,0.06923045148498493,0.48444793258705443,0.35428972696104755
Greece,2015,EL651,3,"Argolis, Arcadia",Parliament,0.07403506598104206,0.4372626939382407,0.31862957685397436
Greece,2015,EL652,3,Korinthia,Parliament,0.08451576925460065,0.4893735671355102,0.37465766156515273
Greece,2015,EL653,3,"Laconia, Messenia",Parliament,0.09026549871620294,0.43370661680520833,0.29504975983849224
Greece,2019,EL30,2,Attica,EP,0.09322677477323868,0.41933960465121495,0.31047342243001974
Greece,2019,EL30,2,Attica,Parliament,0.06135049082217276,0.4825406889756596,0.3891527615589534
Greece,2019,EL411,3,Lesvos,EP,0.09609272761263787,0.41633950271078707,0.2667278505752987
Greece,2019,EL411,3,Lesvos,Parliament,0.059415236051502146,0.4620775214592275,0.3303044527896996
Greece,2019,EL412,3,Samos,EP,0.09861128281204928,0.47327646598261014,0.2782379362920839
Greece,2019,EL412,3,Samos,Parliament,0.06657657299574704,0.517111172940101,0.34198497555546725
Greece,2019,EL413,3,Chios,EP,0.08858641439006339,0.32725166521865046,0.23612317791292597
Greece,2019,EL413,3,Chios,Parliament,0.05284605018289161,0.34396457678239106,0.26817685939806196
Greece,2019,EL421,3,"Kalymnos, Karpathos, Kos, Rhodes",EP,0.10023192224738975,0.38840208278812055,0.3003708951115844
Greece,2019,EL421,3,"Kalymnos, Karpathos, Kos, Rhodes",Parliament,0.07357621146258947,0.4233568581783136,0.35635622571804315
Greece,2019,EL422,3,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",EP,0.07715918030461305,0.3588424188493829,0.2789878902774016
Greece,2019,EL422,3,"Andros, Thira, Kea, Milos, Mykonos, Naxos, Paros, Syros, Tinos",Parliament,0.05522626393850817,0.4122550611670456,0.3441864241636895
Greece,2019,EL431,3,Heraklion,EP,0.05303262237643297,0.44158134049959746,0.3770792938054903
Greece,2019,EL431,3,Heraklion,Parliament,0.03633249810349187,0.5360394013930714,0.4860462977862578
Greece,2019,EL432,3,Lasithi,EP,0.058233484827617865,0.3608547950236423,0.3089565257310747
Greece,2019,EL432,3,Lasithi,Parliament,0.04068210644994598,0.4371447362239865,0.3936674965941655
Greece,2019,EL433,3,Rethymno,EP,0.05804135101010101,0.3883562184343435,0.33216934974747475
Greece,2019,EL433,3,Rethymno,Parliament,0.039460918715991056,0.46929177036318387,0.41970725945923143
Greece,2019,EL434,3,Chania,EP,0.08312400091345055,0.4440968257593058,0.3574103676638502
Greece,2019,EL434,3,Chania,Parliament,0.05464859681351311,0.5168509468187122,0.443762781186094
Greece,2019,EL511,3,Evros,EP,0.12315907028687095,0.37135013145343293,0.2908843442451316
Greece,2019,EL511,3,Evros,Parliament,0.09144556479717486,0.4117838390409368,0.3487291482737791
Greece,2019,EL512,3,Xanthi,EP,0.08457726946928854,0.31046464520552214,0.25820374583190503
Greece,2019,EL512,3,Xanthi,Parliament,0.05899889407126027,0.48883653090990686,0.4419868250228398
Greece,2019,EL513,3,Rodopi,EP,0.0703660448105234,0.23127516365983342,0.17934966346006084
Greece,2019,EL513,3,Rodopi,Parliament,0.04597810566396954,0.36398540377597965,0.30172933523718865
Greece,2019,EL514,3,Drama,EP,0.14142692563565853,0.36075548848756267,0.28631001638838854
Greece,2019,EL514,3,Drama,Parliament,0.09474832214765101,0.37538590604026845,0.31906040268456376
Greece,2019,EL515,3,Kavala,EP,0.13751961177801292,0.3700636090536481,0.28251906447258
Greece,2019,EL515,3,Kavala,Parliament,0.09002937399066645,0.41792449231316997,0.34426062740809504
Greece,2019,EL521,3,Imathia,EP,0.14537819036318372,0.4038877643609967,0.2982480630976478
Greece,2019,EL521,3,Imathia,Parliament,0.09482968369829683,0.43518248175182483,0.3496593673965937
Greece,2019,EL522,3,Thessaloniki,EP,0.13074809755166628,0.40719352094084715,0.30144164632352355
Greece,2019,EL522,3,Thessaloniki,Parliament,0.09309840763248566,0.46957744169351273,0.3808863905869743
Greece,2019,EL523,3,Kilkis,EP,0.14494906250546072,0.3926118790081605,0.27581386408513464
Greece,2019,EL523,3,Kilkis,Parliament,0.1020360778710484,0.40616181460975176,0.3051616360064297
Greece,2019,EL524,3,Pella,EP,0.1423413005770888,0.37883862240500943,0.2964425583906968
Greece,2019,EL524,3,Pella,Parliament,0.09013373127475177,0.4198473282442748,0.3592607472880675
Greece,2019,EL525,3,Pieria,EP,0.13494637066600151,0.3671738588176603,0.2762284859067099
Greece,2019,EL525,3,Pieria,Parliament,0.08773140312963781,0.38302913531387506,0.31245606269690424
Greece,2019,EL526,3,Serres,EP,0.14197932356565796,0.36348076133095986,0.28287176502807065
Greece,2019,EL526,3,Serres,Parliament,0.0888218051362821,0.3809073806711292,0.3186332414577591
Greece,2019,EL527,3,Chalkidiki,EP,0.12676179893561026,0.36253582080823443,0.26634598514533014
Greece,2019,EL527,3,Chalkidiki,Parliament,0.09386754904868189,0.3997877288548284,0.3175482682732679
Greece,2019,EL531,3,"Grevena, Kozani",EP,0.09382500367364932,0.39055790487697356,0.29734517609025746
Greece,2019,EL531,3,"Grevena, Kozani",Parliament,0.06237969876138276,0.4420698286651418,0.36879720340080274
Greece,2019,EL532,3,Kastoria,EP,0.1110904123199205,0.36251862891207154,0.28731992051664185
Greece,2019,EL532,3,Kastoria,Parliament,0.055895279954137206,0.37543792598254666,0.3215172940951653
Greece,2019,EL533,3,Florina,EP,0.08334267773043283,0.39602489347387304,0.3232226956716752
Greece,2019,EL533,3,Florina,Parliament,0.09441453364213312,0.4992630914067435,0.4459650494781484
Greece,2019,EL541,3,"Arta, Preveza",EP,0.054542942348213566,0.43239415537311887,0.35089638337804696
Greece,2019,EL541,3,"Arta, Preveza",Parliament,0.02920421601456278,0.4673685866462907,0.401667528147965
Greece,2019,EL542,3,Thesprotia,EP,0.05954983922829582,0.387491961414791,0.3218006430868167
Greece,2019,EL542,3,Thesprotia,Parliament,0.033478847018039416,0.40408936252166655,0.3517686332413173
Greece,2019,EL543,3,Ioannina,EP,0.06562472249356185,0.427433916466862,0.3452229425055995
Greece,2019,EL543,3,Ioannina,Parliament,0.04197067472225288,0.47396152186348994,0.4060276392248171
Greece,2019,EL611,3,"Karditsa, Trikala",EP,0.07468613277534716,0.40399705155031385,0.3083329370363325
Greece,2019,EL611,3,"Karditsa, Trikala",Parliament,0.046375967934607944,0.41745041324819754,0.3399974532025977
Greece,2019,EL612,3,Larissa,EP,0.09623065477086935,0.41490508864618036,0.30295125815526786
Greece,2019,EL612,3,Larissa,Parliament,0.07031014754591991,0.4658611863896417,0.37686941684231656
Greece,2019,EL613,3,Magnisia,EP,0.11769198596133913,0.43156152825007726,0.32068883999199865
Greece,2019,EL613,3,Magnisia,Parliament,0.0804286592470938,0.4842326430622712,0.3941059353524603
Greece,2019,EL621,3,Zakynthos,EP,0.08145342545575626,0.4348622325813702,0.28964455173561976
Greece,2019,EL621,3,Zakynthos,Parliament,0.04476148016049933,0.47423094070441374,0.3624609897458761
Greece,2019,EL622,3,Corfu,EP,0.09187047881501895,0.4412676541508784,0.32232173613503273
Greece,2019,EL622,3,Corfu,Parliament,0.05468805075784279,0.5074726824109975,0.40789566443426156
Greece,2019,EL623,3,"Ithaca, Cephalonia",EP,0.08717797609025088,0.43934164000673515,0.2907055059774373
Greece,2019,EL623,3,"Ithaca, Cephalonia",Parliament,0.05360523145758045,0.4978489072448804,0.3755377731887799
Greece,2019,EL624,3,Lefkada,EP,0.0630048465266559,0.3946365105008078,0.27366720516962845
Greece,2019,EL624,3,Lefkada,Parliament,0.030576923076923078,0.4141025641025641,0.3162820512820513
Greece,2019,EL631,3,Aitoloakarnania,EP,0.07158037303056719,0.42160090484046425,0.32789660612784477
Greece,2019,EL631,3,Aitoloakarnania,Parliament,0.0435679823286636,0.4464119630297041,0.3709745393245364
Greece,2019,EL632,3,Achaea,EP,0.08208164085167165,0.4740938713565147,0.3799379547382047
Greece,2019,EL632,3,Achaea,Parliament,0.05251921926069143,0.5313319983427703,0.45718247939971457
Greece,2019,EL633,3,Elis,EP,0.08690915015375843,0.41042298841211333,0.3270777752886789
Greece,2019,EL633,3,Elis,Parliament,0.05186119873817035,0.4512513144058885,0.392124079915878
Greece,2019,EL641,3,Boeotia,EP,0.10385752479029041,0.43639398526020967,0.3119969445348196
Greece,2019,EL641,3,Boeotia,Parliament,0.06487481480372936,0.48357552266503046,0.38317295461007767
Greece,2019,EL642,3,Euboea,EP,0.10744905998486089,0.44167580677552404,0.347473467937528
Greece,2019,EL642,3,Euboea,Parliament,0.06667201090224058,0.48834823038999564,0.41362780071345545
Greece,2019,EL643,3,Evrytania,EP,0.06888555449461192,0.3696630746146501,0.30746146501159455
Greece,2019,EL643,3,Evrytania,Parliament,0.03683051080820598,0.3722291064298499,0.32899628252788105
Greece,2019,EL644,3,Fthiotida,EP,0.09915601049118761,0.3999612193454234,0.31125557471909543
Greece,2019,EL644,3,Fthiotida,Parliament,0.05904348919054801,0.438233199262611,0.367489944695827
Greece,2019,EL645,3,Fokida,EP,0.09321831769756718,0.3897280966767372,0.2823978374940372
Greece,2019,EL645,3,Fokida,Parliament,0.05510443178604614,0.42887730780107464,0.34416030380155943
Greece,2019,EL651,3,"Argolis, Arcadia",EP,0.09240643917455431,0.368007235740751,0.2837806745424108
Greece,2019,EL651,3,"Argolis, Arcadia",Parliament,0.05519740797648474,0.39474079764847353,0.3290717482797782
Greece,2019,EL652,3,Korinthia,EP,0.11515774125132555,0.40818310357016613,0.328947949805585
Greece,2019,EL652,3,Korinthia,Parliament,0.07371600503801838,0.43883239259224704,0.37792135093529877
Greece,2019,EL653,3,"Laconia, Messenia",EP,0.1016456488686164,0.3779242848199113,0.28274368507800224
Greece,2019,EL653,3,"Laconia, Messenia",Parliament,0.06307400623413348,0.39490986214209967,0.32191908480349624
Greece,2019,ELZZZ,3,Abroad votes,EP,0.06275440976933513,0.37491519674355495,0.20581750339213026
Hungary,1990,HU110,3,Budapest,Parliament,0.055691453079258955,0.055691453079258955,0.055691453079258955
Hungary,1990,HU120,3,Pest,Parliament,0.07954014456559894,0.07954014456559894,0.07954014456559894
Hungary,1990,HU211,3,Fejer,Parliament,0,0,0
Hungary,1990,HU212,3,Komarom-Esztergom,Parliament,0.07108557085769014,0.07108557085769014,0.07108557085769014
Hungary,1990,HU213,3,Veszprem,Parliament,0.06795199744199525,0.06795199744199525,0.06795199744199525
Hungary,1990,HU221,3,Gyor-Moson-Sopron,Parliament,0.09561882502047182,0.09561882502047182,0.09561882502047182
Hungary,1990,HU222,3,Vas,Parliament,0.11354405902488783,0.11354405902488783,0.11354405902488783
Hungary,1990,HU223,3,Zala,Parliament,0.10717060072054659,0.10717060072054659,0.10717060072054659
Hungary,1990,HU231,3,Baranya,Parliament,0.05095501773159958,0.05095501773159958,0.05095501773159958
Hungary,1990,HU232,3,Somogy,Parliament,0,0,0
Hungary,1990,HU233,3,Tolna,Parliament,0.13069532728419622,0.13069532728419622,0.13069532728419622
Hungary,1990,HU311,3,Borsod-Abauj-Zemplen,Parliament,0.08956509460604349,0.08956509460604349,0.08956509460604349
Hungary,1990,HU312,3,Heves,Parliament,0.12845384368346555,0.12845384368346555,0.12845384368346555
Hungary,1990,HU313,3,Nograd,Parliament,0.15060961249297994,0.15060961249297994,0.15060961249297994
Hungary,1990,HU321,3,Hajdu-Bihar,Parliament,0,0,0
Hungary,1990,HU322,3,Jasz-Nagykun-Szolnok,Parliament,0,0,0
Hungary,1990,HU323,3,Szabolcs-Szatmar-Bereg,Parliament,0.09105619885135224,0.09105619885135224,0.09105619885135224
Hungary,1990,HU331,3,Bacs-Kiskun,Parliament,0.044977617215110344,0.044977617215110344,0.044977617215110344
Hungary,1990,HU332,3,Bekes,Parliament,0,0,0
Hungary,1990,HU333,3,Csongrad,Parliament,0.044862346623949646,0.044862346623949646,0.044862346623949646
Hungary,1994,HU110,3,Budapest,Parliament,0.09095705373257351,0.11712166214276579,0.09095705373257351
Hungary,1994,HU120,3,Pest,Parliament,0.10028987719893853,0.12181672448809455,0.10028987719893853
Hungary,1994,HU211,3,Fejer,Parliament,0.0711313441904569,0.0970650782983346,0.0711313441904569
Hungary,1994,HU212,3,Komarom-Esztergom,Parliament,0.06335736012972103,0.09682325509829681,0.06335736012972103
Hungary,1994,HU213,3,Veszprem,Parliament,0.07636240722491204,0.09702881681115538,0.07636240722491204
Hungary,1994,HU221,3,Gyor-Moson-Sopron,Parliament,0.08070480568151231,0.09972047953289025,0.08070480568151231
Hungary,1994,HU222,3,Vas,Parliament,0.10385186034220363,0.12505651390401235,0.10385186034220363
Hungary,1994,HU223,3,Zala,Parliament,0.09665939129380381,0.11768521886746697,0.09665939129380381
Hungary,1994,HU231,3,Baranya,Parliament,0.07707679899632583,0.10802043193834573,0.07707679899632583
Hungary,1994,HU232,3,Somogy,Parliament,0.07893091331654815,0.09728578147912459,0.07893091331654815
Hungary,1994,HU233,3,Tolna,Parliament,0.1079964074773184,0.13344851732326615,0.1079964074773184
Hungary,1994,HU311,3,Borsod-Abauj-Zemplen,Parliament,0.08739171707030997,0.12976556714659881,0.08739171707030997
Hungary,1994,HU312,3,Heves,Parliament,0.10031963792457847,0.14659387532492904,0.10031963792457847
Hungary,1994,HU313,3,Nograd,Parliament,0.10559513508705251,0.20996918996288239,0.10559513508705251
Hungary,1994,HU321,3,Hajdu-Bihar,Parliament,0.06919422750297136,0.09330628803245436,0.06919422750297136
Hungary,1994,HU322,3,Jasz-Nagykun-Szolnok,Parliament,0.05007833131909941,0.09642361577368963,0.05007833131909941
Hungary,1994,HU323,3,Szabolcs-Szatmar-Bereg,Parliament,0.0932431162484729,0.12782257306644113,0.0932431162484729
Hungary,1994,HU331,3,Bacs-Kiskun,Parliament,0.0906350619990409,0.12008936387233297,0.0906350619990409
Hungary,1994,HU332,3,Bekes,Parliament,0.03885780896478611,0.0923096692473967,0.03885780896478611
Hungary,1994,HU333,3,Csongrad,Parliament,0.09054745389334937,0.12464725908933677,0.09054745389334937
Hungary,1998,HU110,3,Budapest,Parliament,0.10548744836250924,0.1437604720778194,0.10548744836250924
Hungary,1998,HU120,3,Pest,Parliament,0.10869754683400304,0.13923368378561862,0.10869754683400304
Hungary,1998,HU211,3,Fejer,Parliament,0.061148450389202,0.09686866785512606,0.061148450389202
Hungary,1998,HU212,3,Komarom-Esztergom,Parliament,0.056870453670128114,0.09923625291582795,0.056870453670128114
Hungary,1998,HU213,3,Veszprem,Parliament,0.0636042794377559,0.09357253270246162,0.0636042794377559
Hungary,1998,HU221,3,Gyor-Moson-Sopron,Parliament,0.07363554679574505,0.09882805329314126,0.07363554679574505
Hungary,1998,HU222,3,Vas,Parliament,0.06058561597625152,0.08380935246405494,0.06058561597625152
Hungary,1998,HU223,3,Zala,Parliament,0.06326639797410565,0.09448229125798052,0.06326639797410565
Hungary,1998,HU231,3,Baranya,Parliament,0.0650760737848391,0.10931466271711324,0.0650760737848391
Hungary,1998,HU232,3,Somogy,Parliament,0.06042528097207079,0.09312707000473144,0.06042528097207079
