country_code,country,year,nuts2016,nutslevel,regionname,type,sum_farright,sum_eurosceptic,sum_populist,growth_sum_farright,growth_sum_eurosceptic,growth_sum_populist,dev_mean_sum_farright,dev_mean_sum_eurosceptic,dev_mean_sum_populist,gdp,population,employment,employment_rate,ge65,elder_rate,fem_rate,migration_rate,pop_density,gdp_lag_4,employment_rate_lag_4,migration_rate_lag_4,growth_eurosceptic_p_perc,growth_populism_p_perc
NA,Germany,2009,DED52,3,Leipzig,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.97992825030653
NA,Germany,2009,DED53,3,Nordsachsen,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-21.986958840354877
DE,Germany,2009,DEE01,3,"Dessau-Rosslau, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.077440859659566,11.392936247483393,3.810875823423188,-0.6743051450780672,10.088804618309881,-1.3041316291735114,4.530157299216793,NA,5.887769310769217,NA,NA,NA,NA,-24.132550709562377
DE,Germany,2009,DEE02,3,"Halle (Saale), Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.150347630467653,12.358849524982826,4.841269448462517,-0.6098247975381729,10.889099102116994,-1.469750422865833,4.503930649233735,NA,7.451938306402124,0.06453852113757116,0.011876865406300079,-3.1780538303479453,NA,-25.744776040844254
DE,Germany,2009,DEE03,3,"Magdeburg, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.31559720336296,12.346038914855246,4.952653011557909,-0.4856306243152006,10.89458886681846,-1.4514500480367878,4.538646209228141,1.62924053973028,7.04377108289958,0.1157156377730306,0.05341944731148723,-1.0098167898849786,NA,-27.616059847365086
DE,Germany,2009,DEE04,3,Altmarkkreis Salzwedel,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.786953736280177,11.428695670336413,3.616846251214105,-0.9040941401401713,9.90323752128092,-1.5254581490554942,4.604996125371042,NA,3.6838669122903918,0.06979576193554192,0.04197409328157931,0.2968987275567051,NA,-20.04957994766561
DE,Germany,2009,DEE05,3,Anhalt-Bitterfeld,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.898475010712584,12.111888331700833,4.294014757350668,-0.9101182953680267,10.706788741587966,-1.4050995901128662,4.556936161803288,NA,4.822697998516666,NA,NA,NA,NA,-20.506771418715157
DE,Germany,2009,DEE06,3,Jerichower Land,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.830916859701293,11.49396688136893,3.666378188767423,-0.9198334136193709,10.0134624057447,-1.480504475624231,4.588415141655148,NA,4.127134385045092,NA,NA,NA,NA,-21.37406778196896
DE,Germany,2009,DEE07,3,Borde,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.898475010712584,12.116508923167428,4.248352374701448,-0.9604012694838435,10.538661281320572,-1.577847641846857,4.598279867476026,NA,4.341204640153626,NA,NA,NA,NA,-19.507672999030177
DE,Germany,2009,DEE08,3,Burgenlandkreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.820105943597078,12.201994340538302,4.297285406218791,-0.9969536553373749,10.836478063632697,-1.3655162769056064,4.563514650179271,NA,4.940927881671436,NA,NA,NA,NA,-21.438763527079413
DE,Germany,2009,DEE09,3,Harz,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.769956159911606,12.378566905568622,4.541697763032518,-0.929113863553967,10.966748963901312,-1.4118179416673096,4.561292462282802,NA,4.720282993088596,NA,NA,NA,NA,-20.433056741774582
DE,Germany,2009,DEE0A,3,Mansfeld-Sudharz,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.615805480084347,11.952824205396283,3.993234260852969,-1.0518346655611754,10.586281321016582,-1.3665428843797003,4.574753361705618,NA,4.665324108807838,NA,NA,NA,NA,-22.117423998971656
DE,Germany,2009,DEE0B,3,Saalekreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.110501721920453,12.212417474464981,4.424966385165138,-0.8796958103177057,10.705377024100308,-1.507040450364673,4.58407367787804,NA,4.938781190328272,NA,NA,NA,NA,-21.419787169962856
DE,Germany,2009,DEE0C,3,Salzlandkreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.769956159911606,12.28113837317536,4.425445255041403,-0.9479378391518202,10.88995711903153,-1.3911812541438304,4.560754724022574,NA,5.011967739330034,NA,NA,NA,NA,-22.399404666985596
DE,Germany,2009,DEE0D,3,Stendal,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.78131991856192,11.739495140412595,3.9180050771056933,-0.9137347843247644,10.22567974145047,-1.5138153989621241,4.592461630123758,NA,3.9396381724611196,0.16551443847757333,0.10183081900204136,-0.03141619623337881,NA,-22.40497980047819
DE,Germany,2009,DEE0E,3,Wittenberg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.764225485202621,11.85508862040813,3.9828541861887374,-0.9644791552372561,10.4589518779205,-1.3961367424876314,4.570095318723563,NA,4.283586561860629,NA,NA,NA,NA,-21.239264558181485
DE,Germany,2009,DEF01,3,"Flensburg, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.499573020252942,11.393218078938776,4.03512520256213,-0.45033759739450907,9.753129670947565,-1.6400884079912097,4.578792949448097,NA,7.359913115082284,0.011080445776571959,0.005793806984358852,NA,NA,-2.558022199798183
DE,Germany,2009,DEF02,3,"Kiel, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.581521095286025,12.378255478726162,5.071667675904539,-0.3988325238394851,10.684050195099022,-1.6942052836271386,4.559392154587756,1.4586150226995167,7.603548954482988,0.09302852080965501,0.03197577766199798,-0.3496737484797488,NA,-3.073028487198385
DE,Germany,2009,DEF03,3,"Lubeck, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.401227936753463,12.259101433077893,4.797442073635214,-0.5539040804605414,10.785745689666076,-1.4733557434118172,4.511081147373681,NA,6.889489470175245,0.03715597688809127,0.07204850986506274,NA,NA,-2.677625570776255
DE,Germany,2009,DEF04,3,"Neumunster, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.328755287940472,11.25285855955142,3.8548175316573667,-0.4902857489119169,9.727167947937808,-1.525690611613613,4.56132399294505,0.09531017980432493,6.979982912979018,0.11411330676742105,0.08682675337079532,NA,NA,-1.987066431510875
DE,Germany,2009,DEF05,3,Dithmarschen,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.01681623784313,11.818636533941085,4.027135812528651,-0.8837454424302976,10.33902912822676,-1.4796074057143236,4.570413927214839,0.1823215567939546,4.552823705615882,0.045670036833188266,0.02149289391942441,-0.40546510810816444,NA,-1.467256446218578
DE,Germany,2009,DEF06,3,Herzogtum Lauenburg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.809176873064887,12.138778330678804,4.175924549214524,-1.0550985024821433,10.588678163379617,-1.5501001672991868,4.554588232244133,0.3364722366212129,4.996536369716754,-0.043017385083690816,0.0121644513155763,-1.2110902720948,NA,-1.584227163922743
DE,Germany,2009,DEF07,3,Nordfriesland,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.203592144986466,12.021368252034424,4.4355674016019115,-0.6780455714503766,10.498856510177369,-1.5225117418570566,4.564291215832763,-0.2231435513142097,4.378269585796169,0.14738350543267428,0.057710806832893216,-1.7707060600302227,NA,-1.2147619990757241
DE,Germany,2009,DEF08,3,Ostholstein,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.87302834505142,12.231696531667767,4.423048609196803,-0.9008926434888261,10.83858041137288,-1.393116120294887,4.539168684163557,1.5040773967762742,4.9924713234685845,0.03674954220874144,0.019609503433281578,-0.4274440148269396,NA,-1.131664099946358
DE,Germany,2009,DEF09,3,Pinneberg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.110501721920453,12.616584994859851,4.804021044733257,-0.9048086711444576,11.052761269339682,-1.5638237255201706,4.56645456074086,1.667706820558076,6.119417911418443,0.02886798400085205,0.021496093858566954,-0.018692133012152633,NA,-1.454418116026613
DE,Germany,2009,DEF0A,3,Plon,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.70503661381229,11.812377993020926,3.775744987135518,-1.1288777269032695,10.305647203635566,-1.506730789385359,4.612612108379284,0.5877866649021191,4.823502180305079,0.10265415406008337,0.04703823353963464,-0.9382696385929302,NA,-1.543785588062045
DE,Germany,2009,DEF0B,3,Rendsburg-Eckernforde,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.971146201009942,12.51132323386163,4.727210811897116,-0.8763571429823771,10.940508085197596,-1.5708151486640334,4.574592217688161,-0.5108256237659907,4.820281565605037,0.03809984623227038,0.040776033495930994,-0.9808292530117264,NA,-1.463644377890758
DE,Germany,2009,DEF0C,3,Schleswig-Flensburg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.883284845218608,12.199294727250713,4.357349646961441,-0.9341898013071357,10.646781120036646,-1.5525136072140682,4.590943848768316,0.7419373447293773,4.562262684976814,0.11332868530700327,0.05897697489047697,0.8472978603872037,NA,-1.357474297152215
DE,Germany,2009,DEF0D,3,Segeberg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.114558522616068,12.460501662883459,4.7456275386833475,-0.8071188452179742,10.830480807543418,-1.6300208553400397,4.567227314384501,0.9555114450274363,5.256974403013654,0.06265096496166728,0.02020795532173698,-0.3794896217049037,NA,-1.815862830694787
DE,Germany,2009,DEF0E,3,Steinburg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.146433731146518,11.806266495273688,3.9994842811981406,-0.8990269350934101,10.237599863865716,-1.5686666314079711,4.586167451452052,NA,4.841032509710076,0.056466611667771165,0.0167383030234876,0.4054651081081642,NA,-1.728638397613467
DE,Germany,2009,DEF0F,3,Stormarn,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.210972252284089,12.333850015472,4.664004971708984,-0.7620897647808791,10.798084670325027,-1.5357653451469726,4.551157234383799,1.9600947840472698,5.694741730004052,0.04512043528046964,0.058742056196523465,0.15180601286800413,NA,-1.5467035340879631
DE,Germany,2009,DEG01,3,"Erfurt, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.382822509210747,12.222600308135778,4.928267663660827,-0.38657736549281435,10.645734373182417,-1.5768659349533611,4.540514779192511,1.410986973710262,6.62870253322841,0.08055883671725203,0.04376869104303738,0.21706450523782758,NA,-27.929577464788736
DE,Germany,2009,DEG02,3,"Gera, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.998797732340453,11.519334880710968,3.991019011654644,-0.6205605900741862,10.134678635429639,-1.3846562452813287,4.537041743311631,NA,6.492694277200526,0.10536051565782635,0.03390662771545394,-1.791759469228055,NA,-31.853920717253033
DE,Germany,2009,DEG03,3,"Jena, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.285342795005159,11.546282868624225,4.125035409542898,-0.5134921800991904,9.941986851686737,-1.604296016937487,4.582807756132685,2.1400661634962708,6.811024090022365,0.05977174329991735,0.08742179812079376,2.245426679154097,NA,-23.858642955872345
DE,Germany,2009,DEG04,3,"Suhl, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.16199824768763,10.600950407163676,3.1328821117012247,-0.5603130164803143,9.19664704484418,-1.4043033623194956,4.57484899227313,NA,5.961005339623274,0.023438572972017596,0.01563164448776371,-0.427866044797331,NA,-34.5949713182866
DE,Germany,2009,DEG05,3,"Weimar, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.102338411281293,11.081188247523201,3.5354368568703585,-0.637996111670706,9.50397966490209,-1.577208582621111,4.539545609808484,1.667706820558076,6.650408406326429,0.10809649547670099,0.06717826302949978,0.6380874033769179,NA,-21.239564171501343
DE,Germany,2009,DEG06,3,Eichsfeld,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.735068900911164,11.57999515499533,3.7697679578472747,-0.9024719181659191,9.952753793839046,-1.6272413611562848,4.615886878694222,NA,4.730039168033961,0.1326864411589584,0.0928027759449405,0.030305349495329058,NA,-11.308484150284293
DE,Germany,2009,DEG07,3,Nordhausen,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.825526011066415,11.419932598121063,3.654546775033431,-0.8576305441054958,9.975156839226488,-1.444775758894576,4.577688210621673,NA,4.848900370910689,0.12660562427156258,0.03921422837642973,-0.6216882165778005,NA,-27.542851143134627
DE,Germany,2009,DEG09,3,Unstrut-Hainich-Kreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.775654181026242,11.613503563077657,3.817712325956905,-0.8880359581386157,10.095883194901557,-1.5176203681761,4.5967961849280465,NA,4.726502471155617,0.09531017980432493,0.06497644008477338,-0.3496737484797488,NA,-22.74700538628507
DE,Germany,2009,DEG0A,3,Kyffhauserkreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.622450022803015,11.336605860371908,3.4436180975461075,-0.9852324838436637,9.89998141320684,-1.4366244471650678,4.58310213471612,NA,4.387014176184921,0.16524957289530717,0.06909853691440941,-0.17034536574723902,NA,-25.35622183437964
DE,Germany,2009,DEG0B,3,Schmalkalden-Meiningen,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.846917201047734,11.79644890227315,4.067658296959595,-0.8210353263314184,10.330877218060085,-1.4655716842130662,4.5919149836284365,NA,4.692264892839025,0.01600034134644112,0.03400049694192472,-0.05310982531394841,NA,-26.95074191384126
DE,Germany,2009,DEG0C,3,Gotha,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.913437883389296,11.849690515860017,4.1348465055314305,-0.8070887313464483,10.356408601800588,-1.4932819140594282,4.579619135525492,NA,5.003946305945459,0.10977066613537904,0.029493420429735767,0.02739897418811456,NA,-23.89645614139668
DE,Germany,2009,DEG0D,3,Sommerda,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.680344001221918,11.216659993654583,3.2973172511747633,-1.0115874634976822,9.633448915256942,-1.5832110783976405,4.600248108782663,NA,4.5217885770490405,-0.12883287184296843,0.04526534061457905,-0.6824518914431974,NA,-23.822784810126585
DE,Germany,2009,DEG0E,3,Hildburghausen,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.655026193237628,11.135989502976038,3.2406373166497136,-0.9875969073441873,9.602314889901848,-1.5336746130741898,4.594848792826288,NA,4.28771595520264,0.06624938554120066,0.06913411944366606,0.9367692632176958,NA,-25.203066383950418
DE,Germany,2009,DEG0F,3,Ilm-Kreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.908475094047168,11.638817753797467,3.8799129515099127,-0.851149523305418,10.167465898288674,-1.4713518555087939,4.584925437298293,NA,4.898585790287632,0.23440070583884418,0.12409614171294836,-2.3978952727983707,NA,-24.684074438253393
DE,Germany,2009,DEG0G,3,Weimarer Land,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.752664662801545,11.356376912542968,3.492256112609122,-0.9563655209517098,9.745077815788486,-1.6112990967544825,4.587183290277286,NA,4.664382045619937,0.14354817086799398,0.098992496920666,0.033901551675681416,NA,-21.043924426968445
DE,Germany,2009,DEG0H,3,Sonneberg,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.846917201047734,11.023779790196127,3.283539338193923,-0.8324851730200664,9.611194867526663,-1.4125849226694627,4.5717984192420795,NA,4.9459189793765646,0.10594857800938065,0.07093155069866613,-0.4485486942444762,NA,-26.98331940255115
DE,Germany,2009,DEG0I,3,Saalfeld-Rudolstadt,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.846917201047734,11.693720857768136,3.8954870367880465,-0.8904785419979531,10.317978471851605,-1.3757423859165316,4.57533915170118,NA,4.745801315727837,0.1418805872354439,0.06662859342502095,-0.09097177820572676,NA,-24.486229554033272
DE,Germany,2009,DEG0J,3,Saale-Holzland-Kreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.775654181026242,11.387350904062128,3.6041382256588457,-0.8754573994211451,9.861362626235456,-1.525988277826671,4.603514838043797,NA,4.677490847567717,0.12705887811890518,0.07468964702973885,0.1072455303535978,NA,-23.766644098397652
DE,Germany,2009,DEG0K,3,Saale-Orla-Kreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.857443614034722,11.405618611981719,3.7121075802331434,-0.785755752766439,9.950371138434978,-1.455247473546741,4.57664612580503,NA,4.3528552573736015,0.1283094486433709,0.09724383651326898,-0.07898841131863044,NA,-25.1050005801137
DE,Germany,2009,DEG0L,3,Greiz,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.629050706834368,11.615003599504377,3.686877451443263,-1.020370869078977,10.225281154616678,-1.3897224448877004,4.572209198793879,NA,4.869839484130799,0.06805346324501557,0.06664467007802516,-0.0953101798043249,NA,-22.07173220956552
DE,Germany,2009,DEG0M,3,Altenburger Land,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.680344001221918,11.529831745036587,3.62886402170395,-0.9932124443505007,10.179299452417421,-1.3505322926191659,4.559048251333617,NA,5.178407069875479,0.17733401528291545,0.06518789931557878,0.047628048989254664,NA,-24.72824871393424
DE,Germany,2009,DEG0N,3,"Eisenach, Kreisfreie Stadt",EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,10.19988156558993,10.67014073838981,3.3032169733019514,-0.4591684861057203,9.268609280100158,-1.4015314582896505,4.559681402507472,NA,6.024899323194219,-0.17047972318300553,0.053518522079641515,NA,NA,-26.55563885616365
DE,Germany,2009,DEG0P,3,Wartburgkreis,EP,-Inf,-Inf,-Inf,-Inf,-Inf,-Inf,NA,NA,NA,9.786953736280177,11.801489648247832,3.974622147184666,-0.9191122220810286,10.285411052061258,-1.5160785961865735,4.6094713968065655,NA,4.6210435351443815,0.06979576193554192,0.04407497085086018,0.2166710368085923,NA,-23.122790514193817
DE,Germany,2014,DE111,3,"Stuttgart, Stadtkreis",EP,-Inf,-2.6047053215925486,-2.6047053215925486,-Inf,-2.6047053215925486,-2.6047053215925486,NA,NA,NA,11.2872787834379,13.311821077915683,6.235958546832842,-0.16810725210070307,11.617321515681224,-1.6944995622344574,4.5811377997081735,2.4423470353692043,7.985824666418917,0.0863280834884972,0.07187480085532119,0.48225225132193467,2.0004648643955427,7.39249180653491
DE,Germany,2014,DE112,3,Boblingen,EP,-Inf,-2.4310619054461524,-2.4310619054461524,-Inf,-2.4310619054461524,-2.4310619054461524,NA,NA,NA,10.961277846683982,12.822317183248778,5.388249474048644,-0.5263124302179961,11.200841404359371,-1.6214757788894059,4.578353745066678,2.2192034840549946,6.40108766536481,0.1395015596110264,0.01211221501252226,NA,2.174108280541939,8.794339540989283
DE,Germany,2014,DE113,3,Esslingen,EP,-Inf,-2.597644248081871,-2.597644248081871,-Inf,-2.597644248081871,-2.597644248081871,NA,NA,NA,10.550590794594667,13.146624677480634,5.601085076417858,-0.6377843220806387,11.548389129245798,-1.598235548234837,4.574274406791132,2.1162555148025524,6.687981045137532,0.1223747131235564,0.07446821147519785,2.0209453349982276,2.0075259379062205,7.444875459371173
DE,Germany,2014,DE114,3,Goppingen,EP,-Inf,-2.4762730890887017,-2.4762730890887017,-Inf,-2.4762730890887017,-2.4762730890887017,NA,NA,NA,10.341742483467284,12.424456889285993,4.784905066885279,-0.7317965434185781,10.868739862458945,-1.555717026827049,4.578313061794798,1.9740810260220096,5.96255053694334,0.15307598869749295,0.09070628269539806,NA,2.1288970968993897,8.405591144763576
DE,Germany,2014,DE115,3,Ludwigsburg,EP,-Inf,-2.503980804478897,-2.503980804478897,-Inf,-2.503980804478897,-2.503980804478897,NA,NA,NA,10.63344870621879,13.164719554464481,5.54142039560185,-0.7155438798804945,11.530696618455346,-1.6340229360091347,4.57640085008925,2.1162555148025524,6.6368647691701925,0.13387568596584742,0.053367860888656096,1.6462518855568167,2.101189381509194,8.175888382401087
DE,Germany,2014,DE116,3,Rems-Murr-Kreis,EP,-Inf,-2.3152542247754315,-2.3152542247754315,-Inf,-2.3152542247754315,-2.3152542247754315,NA,NA,NA,10.370361288772935,12.926409318879077,5.281323790171466,-0.7373302497254751,11.34606772466661,-1.5803415942124672,4.569767182076805,2.0794415416798357,6.175451383220998,0.11270192251619399,0.05708667573770194,2.436116485618568,2.28991596121266,9.874107838255384
DE,Germany,2014,DE117,3,"Heilbronn, Stadtkreis",EP,-Inf,-2.4775999154775707,-2.4775999154775707,-Inf,-2.4775999154775707,-2.4775999154775707,NA,NA,NA,10.843494811027599,11.679473267648142,4.664382045619937,-0.10733594304606775,10.086975095970052,-1.5924981716780902,4.584140305472258,2.714694743820879,7.081540504753805,0.06871389254805173,0.08843181645744752,1.0099466515824536,2.1275702705105206,8.394445780235634
DE,Germany,2014,DE118,3,"Heilbronn, Landkreis",EP,-Inf,-2.5119179488107375,-2.5119179488107375,-Inf,-2.5119179488107375,-2.5119179488107375,NA,NA,NA,10.81777628173961,12.694760016549152,5.103639787544498,-0.6833649500225168,11.011290807905823,-1.6834692086433287,4.5919628229972815,2.3125354238472138,5.696757859719236,0.29910309011324854,0.08753007817374296,NA,2.093252237177354,8.111252029630588
DE,Germany,2014,DE119,3,Hohenlohekreis,EP,-Inf,-2.6709187714521576,-2.6709187714521576,-Inf,-2.6709187714521576,-2.6709187714521576,NA,NA,NA,10.687389096364537,11.588644995009549,4.221711158142542,-0.45917855788487033,9.897469480210566,-1.691175514798984,4.606653508159458,2.2082744135228043,4.937347498326424,0.17413597220751525,0.09598043384927564,NA,1.934251414535934,6.918862756210446
DE,Germany,2014,DE11A,3,Schwabisch Hall,EP,-Inf,-2.6598446490781393,-2.6598446490781393,-Inf,-2.6598446490781393,-2.6598446490781393,NA,NA,NA,10.524064040261237,12.14250432026701,4.6682388774550745,-0.5665101638297994,10.440799301537945,-1.7017050187290652,4.601525719512448,1.9315214116032138,4.843399374720342,0.12588024588900273,0.0676466253781453,NA,1.945325536909952,6.995908910949162
DE,Germany,2014,DE11B,3,Main-Tauber-Kreis,EP,-Inf,-2.723172399053672,-2.723172399053672,-Inf,-2.723172399053672,-2.723172399053672,NA,NA,NA,10.448714603019452,11.774189123993686,4.316821224548606,-0.5496126204629427,10.224302131023784,-1.5498869929699026,4.577091302706874,1.916922612182061,4.603168183317418,0.06589209380870312,0.07842620335833851,NA,1.8819977869344195,6.566610455311974
DE,Germany,2014,DE11C,3,Heidenheim,EP,-Inf,-2.6183291291426145,-2.6183291291426145,-Inf,-2.6183291291426145,-2.6183291291426145,NA,NA,NA,10.370361288772935,11.759371394654206,4.17392562489244,-0.67769049077963,10.233510465477433,-1.5258609291767726,4.583613550818183,2.2925347571405443,5.322033893165353,0.01898791224469138,0.024247318994002287,NA,1.9868410568454766,7.292460869175225
DE,Germany,2014,DE11D,3,Ostalbkreis,EP,-Inf,-2.6942240709619796,-2.6942240709619796,-Inf,-2.6942240709619796,-2.6942240709619796,NA,NA,NA,10.594131602877955,12.634384761708947,5.113552828102942,-0.613076654623868,11.008048777806648,-1.6263359839022988,4.584402692481103,1.6863989535702288,5.316157284676367,0.208217901097534,0.09598808855883532,NA,1.910946115026112,6.759481020728156
DE,Germany,2014,DE121,3,"Baden-Baden, Stadtkreis",EP,-Inf,-2.416396287357455,-2.416396287357455,-Inf,-2.416396287357455,-2.416396287357455,NA,NA,NA,10.858998997563564,10.878273582000569,3.7184382563554808,-0.25208004666295164,9.546383945305841,-1.3318896366947273,4.48467449608158,2.5416019934645457,5.939644798378185,0.08631232068713174,0.0474283276272652,0.7498425242364906,2.188773898630637,8.924264351181863
DE,Germany,2014,DE122,3,"Karlsruhe, Stadtkreis",EP,-Inf,-2.543304716997638,-2.543304716997638,-Inf,-2.543304716997638,-2.543304716997638,NA,NA,NA,11.0037651205233,12.60854327465801,5.467384807663575,-0.23340318801229679,10.931784667289213,-1.676758607368797,4.6166111856678995,1.1314021114911006,7.4568588639581055,0.07423597215389664,0.03994739736900811,-1.1909856087991246,2.061865468990453,7.860619884080294
DE,Germany,2014,DE123,3,"Karlsruhe, Landkreis",EP,-Inf,-2.493583267653746,-2.493583267653746,-Inf,-2.493583267653746,-2.493583267653746,NA,NA,NA,10.437052663271608,12.969645670380952,5.301013728095779,-0.7608766633030364,11.361590816402451,-1.6080548539785011,4.578923648072186,1.824549292051046,5.982676041074902,0.10178269430994238,0.039087638868804155,0.7949298748698876,2.1115869183343454,8.261340961256762
DE,Germany,2014,DE124,3,Rastatt,EP,-Inf,-2.4645948940327784,-2.4645948940327784,-Inf,-2.4645948940327784,-2.4645948940327784,NA,NA,NA,10.563594879017874,12.316320697698705,4.735145262409837,-0.6734201563067318,10.729656620945079,-1.5866640767536266,4.574636402608278,2.128231705849268,5.715381610499553,0.10049153854632238,0.056405491467719955,1.7227665977411037,2.140575291955313,8.50432869373894
DE,Germany,2014,DE125,3,"Heidelberg, Stadtkreis",EP,-Inf,-2.701697563219716,-2.701697563219716,-Inf,-2.701697563219716,-2.701697563219716,NA,NA,NA,10.891168280496956,11.932378944680496,4.777188849786149,-0.24743481591220873,10.111111292192302,-1.8212676524881937,4.508812014998912,2.7212954278522306,7.249570360013846,0.09363560503399275,0.00958415448585383,1.0920548881219507,1.9034726227683756,6.709152391215488
DE,Germany,2014,DE126,3,"Mannheim, Stadtkreis",EP,-Inf,-2.347943422571272,-2.347943422571272,-Inf,-2.347943422571272,-2.347943422571272,NA,NA,NA,11.00043178410354,12.600443101632724,5.465017542439035,-0.22767028021155292,10.937667981044848,-1.6627751205878756,4.578649369107885,2.3513752571634776,7.6290038896529575,0.07809691136816559,0.10153602609903079,0.7827593392496325,2.2572267634168197,9.556549810273546
DE,Germany,2014,DE127,3,Neckar-Odenwald-Kreis,EP,-Inf,-2.7465796692151656,-2.7465796692151656,-Inf,-2.7465796692151656,-2.7465796692151656,NA,NA,NA,10.278493453159584,11.860648459507132,4.188441885601216,-0.7644512949237781,10.265801566988308,-1.5948468925188222,4.594999457563802,1.252762968495368,4.8346933442663405,0.13993377844397228,0.04862627670554944,NA,1.8585905167729257,6.414689000033567
