"","code","date","Euro_super_95","Diesel","country_name","country_name_pl"
"2759","DE",2015-05-11,1.487,1.263,"Germany","Niemcy"
"2760","DE",2015-05-04,1.489,1.259,"Germany","Niemcy"
"2761","DE",2015-04-27,1.48,1.252,"Germany","Niemcy"
"2762","DE",2015-04-20,1.466,1.243,"Germany","Niemcy"
"2763","DE",2015-04-13,1.437,1.217,"Germany","Niemcy"
"2764","DE",2015-03-30,1.426,1.206,"Germany","Niemcy"
"2765","DE",2015-03-23,1.409,1.21,"Germany","Niemcy"
"2766","DE",2015-03-16,1.417,1.225,"Germany","Niemcy"
"2767","DE",2015-03-09,1.405,1.232,"Germany","Niemcy"
"2768","DE",2015-03-02,1.387,1.231,"Germany","Niemcy"
"2769","DE",2015-02-23,1.366,1.216,"Germany","Niemcy"
"2770","DE",2015-02-16,1.361,1.208,"Germany","Niemcy"
"2771","DE",2015-02-09,1.343,1.183,"Germany","Niemcy"
"2772","DE",2015-02-02,1.298,1.134,"Germany","Niemcy"
"2773","DE",2015-01-26,1.29,1.133,"Germany","Niemcy"
"2774","DE",2015-01-19,1.279,1.118,"Germany","Niemcy"
"2775","DE",2015-01-12,1.296,1.141,"Germany","Niemcy"
"2776","DE",2015-01-05,1.328,1.177,"Germany","Niemcy"
"2777","DE",2014-12-15,1.359,1.209,"Germany","Niemcy"
"2778","DE",2014-12-08,1.398,1.239,"Germany","Niemcy"
"2779","DE",2014-12-01,1.444,1.271,"Germany","Niemcy"
"2780","DE",2014-11-24,1.471,1.298,"Germany","Niemcy"
"2781","DE",2014-11-17,1.478,1.311,"Germany","Niemcy"
"2782","DE",2014-11-10,1.493,1.327,"Germany","Niemcy"
"2783","DE",2014-11-03,1.495,1.324,"Germany","Niemcy"
"2784","DE",2014-10-27,1.494,1.319,"Germany","Niemcy"
"2785","DE",2014-10-20,1.467,1.281,"Germany","Niemcy"
"2786","DE",2014-10-13,1.546,1.341,"Germany","Niemcy"
"2787","DE",2014-10-06,1.562,1.362,"Germany","Niemcy"
"2788","DE",2014-09-29,1.566,1.369,"Germany","Niemcy"
"2789","DE",2014-09-22,1.565,1.367,"Germany","Niemcy"
"2790","DE",2014-09-15,1.571,1.374,"Germany","Niemcy"
"2791","DE",2014-09-08,1.58,1.385,"Germany","Niemcy"
"2792","DE",2014-09-01,1.58,1.386,"Germany","Niemcy"
"2793","DE",2014-08-25,1.557,1.36,"Germany","Niemcy"
"2794","DE",2014-08-18,1.565,1.378,"Germany","Niemcy"
"2795","DE",2014-08-11,1.578,1.39,"Germany","Niemcy"
"2796","DE",2014-08-04,1.584,1.387,"Germany","Niemcy"
"2797","DE",2014-07-28,1.593,1.388,"Germany","Niemcy"
"2798","DE",2014-07-21,1.589,1.372,"Germany","Niemcy"
"2799","DE",2014-07-14,1.603,1.377,"Germany","Niemcy"
"2800","DE",2014-07-07,1.608,1.387,"Germany","Niemcy"
"2801","DE",2014-06-30,1.599,1.378,"Germany","Niemcy"
"2802","DE",2014-06-23,1.606,1.39,"Germany","Niemcy"
"2803","DE",2014-06-16,1.598,1.383,"Germany","Niemcy"
"2804","DE",2014-06-09,1.584,1.374,"Germany","Niemcy"
"2805","DE",2014-06-02,1.559,1.388,"Germany","Niemcy"
"2806","DE",2014-05-26,1.558,1.396,"Germany","Niemcy"
"2807","DE",2014-05-19,1.558,1.369,"Germany","Niemcy"
"2808","DE",2014-05-12,1.577,1.381,"Germany","Niemcy"
"2809","DE",2014-05-05,1.563,1.368,"Germany","Niemcy"
"2810","DE",2014-04-28,1.602,1.4,"Germany","Niemcy"
"2811","DE",2014-04-14,1.572,1.377,"Germany","Niemcy"
"2812","DE",2014-04-07,1.559,1.369,"Germany","Niemcy"
"2813","DE",2014-03-31,1.554,1.378,"Germany","Niemcy"
"2814","DE",2014-03-24,1.521,1.353,"Germany","Niemcy"
"2815","DE",2014-03-17,1.519,1.353,"Germany","Niemcy"
"2816","DE",2014-03-10,1.525,1.366,"Germany","Niemcy"
"2817","DE",2014-03-03,1.543,1.388,"Germany","Niemcy"
"2818","DE",2014-02-24,1.545,1.393,"Germany","Niemcy"
"2819","DE",2014-02-17,1.546,1.388,"Germany","Niemcy"
"2820","DE",2014-02-10,1.532,1.383,"Germany","Niemcy"
"2821","DE",2014-02-03,1.531,1.382,"Germany","Niemcy"
"2822","DE",2014-01-27,1.529,1.38,"Germany","Niemcy"
"2823","DE",2014-01-20,1.524,1.377,"Germany","Niemcy"
"2824","DE",2014-01-13,1.526,1.375,"Germany","Niemcy"
"2825","DE",2014-01-06,1.539,1.394,"Germany","Niemcy"
"2826","DE",2013-12-16,1.546,1.408,"Germany","Niemcy"
"2827","DE",2013-12-09,1.565,1.422,"Germany","Niemcy"
"2828","DE",2013-12-02,1.574,1.43,"Germany","Niemcy"
"2829","DE",2013-11-25,1.578,1.43,"Germany","Niemcy"
"2830","DE",2013-11-18,1.564,1.415,"Germany","Niemcy"
"2831","DE",2013-11-11,1.536,1.397,"Germany","Niemcy"
"2832","DE",2013-11-04,1.559,1.408,"Germany","Niemcy"
"2833","DE",2013-10-28,1.548,1.407,"Germany","Niemcy"
"2834","DE",2013-10-21,1.567,1.422,"Germany","Niemcy"
"2835","DE",2013-10-14,1.569,1.427,"Germany","Niemcy"
"2836","DE",2013-10-07,1.569,1.429,"Germany","Niemcy"
"2837","DE",2013-09-30,1.587,1.436,"Germany","Niemcy"
"2838","DE",2013-09-23,1.588,1.433,"Germany","Niemcy"
"2839","DE",2013-09-16,1.608,1.457,"Germany","Niemcy"
"2840","DE",2013-09-09,1.634,1.46,"Germany","Niemcy"
"2841","DE",2013-09-02,1.647,1.463,"Germany","Niemcy"
"2842","DE",2013-08-26,1.628,1.438,"Germany","Niemcy"
"2843","DE",2013-08-19,1.63,1.438,"Germany","Niemcy"
"2844","DE",2013-08-12,1.604,1.412,"Germany","Niemcy"
"2845","DE",2013-08-05,1.628,1.435,"Germany","Niemcy"
"2846","DE",2013-07-29,1.618,1.427,"Germany","Niemcy"
"2847","DE",2013-07-22,1.649,1.45,"Germany","Niemcy"
"2848","DE",2013-07-15,1.636,1.442,"Germany","Niemcy"
"2849","DE",2013-07-08,1.61,1.429,"Germany","Niemcy"
"2850","DE",2013-07-01,1.595,1.413,"Germany","Niemcy"
"2851","DK",2023-01-16,1.981,1.89,"Denmark","Dania"
"2852","DK",2023-01-09,1.915,1.823,"Denmark","Dania"
"2853","DK",2023-01-02,1.939,1.831,"Denmark","Dania"
"2854","DK",2022-12-26,1.824,1.811,"Denmark","Dania"
"2855","DK",2022-12-19,1.847,1.796,"Denmark","Dania"
"2856","DK",2022-12-12,1.847,1.73,"Denmark","Dania"
"2857","DK",2022-12-05,1.942,1.865,"Denmark","Dania"
"2858","DK",2022-11-28,1.928,1.852,"Denmark","Dania"
"2859","DK",2022-11-21,1.982,1.905,"Denmark","Dania"
"2860","DK",2022-11-14,2.062,2.013,"Denmark","Dania"
"2861","DK",2022-11-07,2.116,2.133,"Denmark","Dania"
"2862","DK",2022-10-31,2.074,2.132,"Denmark","Dania"
"2863","DK",2022-10-24,2.089,2.201,"Denmark","Dania"
"2864","DK",2022-10-17,2.197,2.214,"Denmark","Dania"
"2865","DK",2022-10-10,2.129,2.174,"Denmark","Dania"
"2866","DK",2022-10-03,2.063,2.026,"Denmark","Dania"
"2867","DK",2022-09-26,2.029,1.985,"Denmark","Dania"
"2868","DK",2022-09-19,2.036,1.932,"Denmark","Dania"
"2869","DK",2022-09-12,1.996,2.013,"Denmark","Dania"
"2870","DK",2022-09-05,2.036,2.067,"Denmark","Dania"
"2871","DK",2022-08-29,2.116,2.147,"Denmark","Dania"
"2872","DK",2022-08-22,2.116,2.067,"Denmark","Dania"
"2873","DK",2022-08-15,2.116,1.972,"Denmark","Dania"
"2874","DK",2022-08-08,2.086,1.974,"Denmark","Dania"
"2875","DK",2022-08-01,2.219,2.08,"Denmark","Dania"
"2876","DK",2022-07-25,2.192,2.067,"Denmark","Dania"
"2877","DK",2022-07-18,2.246,2.121,"Denmark","Dania"
"2878","DK",2022-07-11,2.328,2.122,"Denmark","Dania"
"2879","DK",2022-07-04,2.382,2.163,"Denmark","Dania"
"2880","DK",2022-06-27,2.435,2.27,"Denmark","Dania"
"2881","DK",2022-06-20,2.436,2.311,"Denmark","Dania"
"2882","DK",2022-06-13,2.491,2.276,"Denmark","Dania"
"2883","DK",2022-06-06,2.545,2.182,"Denmark","Dania"
"2884","DK",2022-05-30,2.41,2.047,"Denmark","Dania"
"2885","DK",2022-05-23,2.315,1.953,"Denmark","Dania"
"2886","DK",2022-05-16,2.221,2.006,"Denmark","Dania"
"2887","DK",2022-05-09,2.209,2.074,"Denmark","Dania"
"2888","DK",2022-05-02,2.182,2.088,"Denmark","Dania"
"2889","DK",2022-04-25,2.088,2.007,"Denmark","Dania"
"2890","DK",2022-04-11,2.021,1.873,"Denmark","Dania"
"2891","DK",2022-04-04,2.088,1.926,"Denmark","Dania"
"2892","DK",2022-03-28,2.128,2.141,"Denmark","Dania"
"2893","DK",2022-03-21,2.047,1.966,"Denmark","Dania"
"2894","DK",2022-03-14,2.074,1.913,"Denmark","Dania"
"2895","DK",2022-03-07,2.074,1.926,"Denmark","Dania"
"2896","DK",2022-02-28,1.952,1.723,"Denmark","Dania"
"2897","DK",2022-02-21,1.911,1.656,"Denmark","Dania"
"2898","DK",2022-02-14,1.898,1.656,"Denmark","Dania"
"2899","DK",2022-02-07,1.87,1.642,"Denmark","Dania"
"2900","DK",2022-01-31,1.857,1.629,"Denmark","Dania"
"2901","DK",2022-01-24,1.843,1.615,"Denmark","Dania"
"2902","DK",2022-01-17,1.817,1.588,"Denmark","Dania"
"2903","DK",2022-01-10,1.804,1.589,"Denmark","Dania"
"2904","DK",2022-01-03,1.804,1.549,"Denmark","Dania"
"2905","DK",2021-12-20,1.764,1.536,"Denmark","Dania"
"2906","DK",2021-12-13,1.778,1.536,"Denmark","Dania"
"2907","DK",2021-12-06,1.724,1.509,"Denmark","Dania"
"2908","DK",2021-11-29,1.821,1.599,"Denmark","Dania"
"2909","DK",2021-11-22,1.834,1.585,"Denmark","Dania"
"2910","DK",2021-11-15,1.888,1.612,"Denmark","Dania"
"2911","DK",2021-11-08,1.874,1.612,"Denmark","Dania"
"2912","DK",2021-11-01,1.833,1.598,"Denmark","Dania"
"2913","DK",2021-10-25,1.82,1.585,"Denmark","Dania"
"2914","DK",2021-10-18,1.806,1.598,"Denmark","Dania"
"2915","DK",2021-10-11,1.779,1.584,"Denmark","Dania"
"2916","DK",2021-10-04,1.767,1.531,"Denmark","Dania"
"2917","DK",2021-09-27,1.713,1.491,"Denmark","Dania"
"2918","DK",2021-09-20,1.713,1.465,"Denmark","Dania"
"2919","DK",2021-09-13,1.713,1.438,"Denmark","Dania"
"2920","DK",2021-09-06,1.713,1.438,"Denmark","Dania"
"2921","DK",2021-08-30,1.7,1.424,"Denmark","Dania"
"2922","DK",2021-08-23,1.675,1.398,"Denmark","Dania"
"2923","DK",2021-08-16,1.7,1.411,"Denmark","Dania"
"2924","DK",2021-08-09,1.702,1.412,"Denmark","Dania"
"2925","DK",2021-08-02,1.702,1.425,"Denmark","Dania"
"2926","DK",2021-07-26,1.689,1.412,"Denmark","Dania"
"2927","DK",2021-07-19,1.702,1.412,"Denmark","Dania"
"2928","DK",2021-07-12,1.689,1.412,"Denmark","Dania"
"2929","DK",2021-07-05,1.689,1.426,"Denmark","Dania"
"2930","DK",2021-06-28,1.675,1.412,"Denmark","Dania"
"2931","DK",2021-06-21,1.649,1.385,"Denmark","Dania"
"2932","DK",2021-06-14,1.674,1.397,"Denmark","Dania"
"2933","DK",2021-06-07,1.392,1.397,"Denmark","Dania"
"2934","DK",2021-05-31,1.647,1.37,"Denmark","Dania"
"2935","DK",2021-05-24,1.637,1.364,"Denmark","Dania"
"2936","DK",2021-05-17,1.647,1.37,"Denmark","Dania"
"2937","DK",2021-05-10,1.647,1.37,"Denmark","Dania"
"2938","DK",2021-05-03,1.634,1.343,"Denmark","Dania"
"2939","DK",2021-04-26,1.634,1.33,"Denmark","Dania"
"2940","DK",2021-04-19,1.634,1.343,"Denmark","Dania"
"2941","DK",2021-04-12,1.62,1.33,"Denmark","Dania"
"2942","DK",2021-03-29,1.62,1.33,"Denmark","Dania"
"2943","DK",2021-03-22,1.62,1.343,"Denmark","Dania"
"2944","DK",2021-03-15,1.634,1.37,"Denmark","Dania"
"2945","DK",2021-03-08,1.607,1.343,"Denmark","Dania"
"2946","DK",2021-03-01,1.446,1.357,"Denmark","Dania"
"2947","DK",2021-02-22,1.567,1.343,"Denmark","Dania"
"2948","DK",2021-02-15,1.54,1.316,"Denmark","Dania"
"2949","DK",2021-02-08,1.54,1.303,"Denmark","Dania"
"2950","DK",2021-02-01,1.513,1.276,"Denmark","Dania"
"2951","DK",2021-01-25,1.512,1.275,"Denmark","Dania"
"2952","DK",2021-01-18,1.512,1.276,"Denmark","Dania"
"2953","DK",2021-01-11,1.499,1.249,"Denmark","Dania"
"2954","DK",2020-12-21,1.458,1.235,"Denmark","Dania"
"2955","DK",2020-12-14,1.471,1.235,"Denmark","Dania"
"2956","DK",2020-12-07,1.458,1.221,"Denmark","Dania"
"2957","DK",2020-11-30,1.445,1.222,"Denmark","Dania"
"2958","DK",2020-11-23,1.417,1.194,"Denmark","Dania"
"2959","DK",2020-11-16,1.43,1.194,"Denmark","Dania"
"2960","DK",2020-11-09,1.403,1.167,"Denmark","Dania"
"2961","DK",2020-11-02,1.404,1.14,"Denmark","Dania"
"2962","DK",2020-10-26,1.445,1.168,"Denmark","Dania"
"2963","DK",2020-10-19,1.458,1.168,"Denmark","Dania"
"2964","DK",2020-10-12,1.485,1.168,"Denmark","Dania"
"2965","DK",2020-10-05,1.472,1.155,"Denmark","Dania"
"2966","DK",2020-09-28,1.471,1.14,"Denmark","Dania"
"2967","DK",2020-09-21,1.498,1.168,"Denmark","Dania"
"2968","DK",2020-09-14,1.472,1.141,"Denmark","Dania"
"2969","DK",2020-09-07,1.472,1.168,"Denmark","Dania"
"2970","DK",2020-08-31,1.484,1.194,"Denmark","Dania"
"2971","DK",2020-08-24,1.485,1.194,"Denmark","Dania"
"2972","DK",2020-08-17,1.47,1.194,"Denmark","Dania"
"2973","DK",2020-08-10,1.451,1.208,"Denmark","Dania"
"2974","DK",2020-08-03,1.425,1.195,"Denmark","Dania"
"2975","DK",2020-07-27,1.452,1.209,"Denmark","Dania"
"2976","DK",2020-07-20,1.438,1.195,"Denmark","Dania"
"2977","DK",2020-07-13,1.465,1.209,"Denmark","Dania"
"2978","DK",2020-07-06,1.451,1.194,"Denmark","Dania"
"2979","DK",2020-06-29,1.424,1.181,"Denmark","Dania"
"2980","DK",2020-06-22,1.45,1.181,"Denmark","Dania"
"2981","DK",2020-06-15,1.395,1.153,"Denmark","Dania"
"2982","DK",2020-06-08,1.382,1.154,"Denmark","Dania"
"2983","DK",2020-06-01,1.355,1.113,"Denmark","Dania"
"2984","DK",2020-05-25,1.354,1.126,"Denmark","Dania"
"2985","DK",2020-05-18,1.328,1.1,"Denmark","Dania"
"2986","DK",2020-05-11,1.314,1.086,"Denmark","Dania"
"2987","DK",2020-05-04,1.286,1.099,"Denmark","Dania"
"2988","DK",2020-04-27,1.26,1.073,"Denmark","Dania"
"2989","DK",2020-04-20,1.274,1.14,"Denmark","Dania"
"2990","DK",2020-04-06,1.272,1.165,"Denmark","Dania"
"2991","DK",2020-03-30,1.312,1.219,"Denmark","Dania"
"2992","DK",2020-03-23,1.325,1.218,"Denmark","Dania"
"2993","DK",2020-03-16,1.392,1.244,"Denmark","Dania"
"2994","DK",2020-03-09,1.522,1.323,"Denmark","Dania"
"2995","DK",2020-03-02,1.548,1.322,"Denmark","Dania"
"2996","DK",2020-02-24,1.602,1.363,"Denmark","Dania"
"2997","DK",2020-02-17,1.576,1.363,"Denmark","Dania"
"2998","DK",2020-02-10,1.562,1.349,"Denmark","Dania"
"2999","DK",2020-02-03,1.588,1.362,"Denmark","Dania"
"3000","DK",2020-01-27,1.615,1.402,"Denmark","Dania"
"3001","DK",2020-01-20,1.629,1.416,"Denmark","Dania"
"3002","DK",2020-01-13,1.642,1.456,"Denmark","Dania"
"3003","DK",2020-01-06,1.669,1.483,"Denmark","Dania"
"3004","DK",2019-12-16,1.629,1.389,"Denmark","Dania"
"3005","DK",2019-12-09,1.615,1.389,"Denmark","Dania"
"3006","DK",2019-12-02,1.62,1.412,"Denmark","Dania"
"3007","DK",2019-11-25,1.606,1.385,"Denmark","Dania"
"3008","DK",2019-11-18,1.619,1.398,"Denmark","Dania"
"3009","DK",2019-11-11,1.606,1.385,"Denmark","Dania"
"3010","DK",2019-11-04,1.593,1.372,"Denmark","Dania"
"3011","DK",2019-10-28,1.593,1.399,"Denmark","Dania"
"3012","DK",2019-10-21,1.606,1.412,"Denmark","Dania"
"3013","DK",2019-10-14,1.58,1.386,"Denmark","Dania"
"3014","DK",2019-10-07,1.607,1.373,"Denmark","Dania"
"3015","DK",2019-09-30,1.673,1.499,"Denmark","Dania"
"3016","DK",2019-09-23,1.673,1.512,"Denmark","Dania"
"3017","DK",2019-09-16,1.58,1.386,"Denmark","Dania"
"3018","DK",2019-09-09,1.609,1.387,"Denmark","Dania"
"3019","DK",2019-09-02,1.596,1.375,"Denmark","Dania"
"3020","DK",2019-08-26,1.596,1.388,"Denmark","Dania"
"3021","DK",2019-08-19,1.596,1.361,"Denmark","Dania"
"3022","DK",2019-08-12,1.594,1.353,"Denmark","Dania"
"3023","DK",2019-08-05,1.648,1.393,"Denmark","Dania"
"3024","DK",2019-07-29,1.647,1.393,"Denmark","Dania"
"3025","DK",2019-07-22,1.621,1.366,"Denmark","Dania"
"3026","DK",2019-07-15,1.661,1.406,"Denmark","Dania"
"3027","DK",2019-07-08,1.635,1.367,"Denmark","Dania"
"3028","DK",2019-07-01,1.634,1.38,"Denmark","Dania"
"3029","DK",2019-06-24,1.607,1.38,"Denmark","Dania"
"3030","DK",2019-06-17,1.607,1.353,"Denmark","Dania"
"3031","DK",2019-06-10,1.607,1.352,"Denmark","Dania"
"3032","DK",2019-06-03,1.687,1.393,"Denmark","Dania"
"3033","DK",2019-05-27,1.7,1.406,"Denmark","Dania"
"3034","DK",2019-05-20,1.701,1.433,"Denmark","Dania"
"3035","DK",2019-05-13,1.671,1.424,"Denmark","Dania"
"3036","DK",2019-05-06,1.685,1.437,"Denmark","Dania"
"3037","DK",2019-04-29,1.699,1.451,"Denmark","Dania"
"3038","DK",2019-04-15,1.672,1.424,"Denmark","Dania"
"3039","DK",2019-04-08,1.658,1.411,"Denmark","Dania"
"3040","DK",2019-04-01,1.618,1.411,"Denmark","Dania"
"3041","DK",2019-03-25,1.618,1.424,"Denmark","Dania"
"3042","DK",2019-03-18,1.579,1.425,"Denmark","Dania"
"3043","DK",2019-03-11,1.566,1.425,"Denmark","Dania"
"3044","DK",2019-03-04,1.552,1.425,"Denmark","Dania"
"3045","DK",2019-02-25,1.552,1.425,"Denmark","Dania"
"3046","DK",2019-02-18,1.545,1.386,"Denmark","Dania"
"3047","DK",2019-02-11,1.505,1.359,"Denmark","Dania"
"3048","DK",2019-02-04,1.504,1.358,"Denmark","Dania"
"3049","DK",2019-01-28,1.507,1.362,"Denmark","Dania"
"3050","DK",2019-01-21,1.507,1.376,"Denmark","Dania"
"3051","DK",2019-01-14,1.507,1.336,"Denmark","Dania"
"3052","DK",2019-01-07,1.493,1.308,"Denmark","Dania"
"3053","DK",2018-12-17,1.503,1.338,"Denmark","Dania"
"3054","DK",2018-12-10,1.503,1.365,"Denmark","Dania"
"3055","DK",2018-12-03,1.477,1.366,"Denmark","Dania"
"3056","DK",2018-11-26,1.505,1.386,"Denmark","Dania"
"3057","DK",2018-11-19,1.558,1.439,"Denmark","Dania"
"3058","DK",2018-11-12,1.572,1.453,"Denmark","Dania"
"3059","DK",2018-11-05,1.613,1.467,"Denmark","Dania"
"3060","DK",2018-10-29,1.602,1.47,"Denmark","Dania"
"3061","DK",2018-10-22,1.615,1.457,"Denmark","Dania"
"3062","DK",2018-10-15,1.628,1.484,"Denmark","Dania"
"3063","DK",2018-10-08,1.682,1.484,"Denmark","Dania"
"3064","DK",2018-10-01,1.654,1.441,"Denmark","Dania"
"3065","DK",2018-09-24,1.653,1.413,"Denmark","Dania"
"3066","DK",2018-09-17,1.653,1.426,"Denmark","Dania"
"3067","DK",2018-09-10,1.653,1.413,"Denmark","Dania"
"3068","DK",2018-09-03,1.668,1.414,"Denmark","Dania"
"3069","DK",2018-08-27,1.653,1.4,"Denmark","Dania"
"3070","DK",2018-08-20,1.653,1.4,"Denmark","Dania"
"3071","DK",2018-08-13,1.654,1.387,"Denmark","Dania"
"3072","DK",2018-08-06,1.668,1.388,"Denmark","Dania"
"3073","DK",2018-07-30,1.658,1.406,"Denmark","Dania"
"3074","DK",2018-07-23,1.658,1.392,"Denmark","Dania"
"3075","DK",2018-07-16,1.643,1.378,"Denmark","Dania"
"3076","DK",2018-07-09,1.644,1.405,"Denmark","Dania"
"3077","DK",2018-07-02,1.644,1.405,"Denmark","Dania"
"3078","DK",2018-06-25,1.617,1.378,"Denmark","Dania"
"3079","DK",2018-06-18,1.631,1.405,"Denmark","Dania"
"3080","DK",2018-06-11,1.644,1.392,"Denmark","Dania"
"3081","DK",2018-06-04,1.659,1.42,"Denmark","Dania"
"3082","DK",2018-05-28,1.672,1.433,"Denmark","Dania"
"3083","DK",2018-05-21,1.672,1.433,"Denmark","Dania"
"3084","DK",2018-05-14,1.644,1.392,"Denmark","Dania"
"3085","DK",2018-05-07,1.604,1.368,"Denmark","Dania"
"3086","DK",2018-04-30,1.577,1.368,"Denmark","Dania"
"3087","DK",2018-04-23,1.578,1.341,"Denmark","Dania"
"3088","DK",2018-04-16,1.564,1.328,"Denmark","Dania"
"3089","DK",2018-04-09,1.551,1.315,"Denmark","Dania"
"3090","DK",2018-03-26,1.551,1.301,"Denmark","Dania"
"3091","DK",2018-03-19,1.51,1.274,"Denmark","Dania"
"3092","DK",2018-03-12,1.483,1.274,"Denmark","Dania"
"3093","DK",2018-03-05,1.497,1.274,"Denmark","Dania"
"3094","DK",2018-02-26,1.497,1.275,"Denmark","Dania"
"3095","DK",2018-02-19,1.497,1.261,"Denmark","Dania"
"3096","DK",2018-02-12,1.52,1.266,"Denmark","Dania"
"3097","DK",2018-02-05,1.534,1.294,"Denmark","Dania"
"3098","DK",2018-01-29,1.548,1.294,"Denmark","Dania"
"3099","DK",2018-01-22,1.534,1.294,"Denmark","Dania"
"3100","DK",2018-01-15,1.533,1.306,"Denmark","Dania"
"3101","DK",2018-01-08,1.534,1.307,"Denmark","Dania"
"3102","DK",2018-01-01,1.547,1.32,"Denmark","Dania"
"3103","DK",2017-12-18,1.534,1.294,"Denmark","Dania"
"3104","DK",2017-12-11,1.507,1.267,"Denmark","Dania"
"3105","DK",2017-12-04,1.521,1.267,"Denmark","Dania"
"3106","DK",2017-11-27,1.521,1.28,"Denmark","Dania"
"3107","DK",2017-11-20,1.508,1.254,"Denmark","Dania"
"3108","DK",2017-11-13,1.508,1.24,"Denmark","Dania"
"3109","DK",2017-11-06,1.485,1.251,"Denmark","Dania"
"3110","DK",2017-10-30,1.512,1.265,"Denmark","Dania"
"3111","DK",2017-10-23,1.471,1.264,"Denmark","Dania"
"3112","DK",2017-10-16,1.471,1.251,"Denmark","Dania"
"3113","DK",2017-10-09,1.498,1.278,"Denmark","Dania"
"3114","DK",2017-10-02,1.498,1.264,"Denmark","Dania"
"3115","DK",2017-09-25,1.508,1.251,"Denmark","Dania"
"3116","DK",2017-09-18,1.521,1.238,"Denmark","Dania"
"3117","DK",2017-09-11,1.535,1.238,"Denmark","Dania"
"3118","DK",2017-09-04,1.549,1.238,"Denmark","Dania"
"3119","DK",2017-08-28,1.468,1.198,"Denmark","Dania"
"3120","DK",2017-08-21,1.455,1.185,"Denmark","Dania"
"3121","DK",2017-08-14,1.456,1.197,"Denmark","Dania"
"3122","DK",2017-08-07,1.483,1.237,"Denmark","Dania"
"3123","DK",2017-07-31,1.47,1.224,"Denmark","Dania"
"3124","DK",2017-07-24,1.47,1.21,"Denmark","Dania"
"3125","DK",2017-07-17,1.47,1.197,"Denmark","Dania"
"3126","DK",2017-07-10,1.456,1.21,"Denmark","Dania"
"3127","DK",2017-07-03,1.456,1.183,"Denmark","Dania"
"3128","DK",2017-06-26,1.456,1.183,"Denmark","Dania"
"3129","DK",2017-06-19,1.456,1.197,"Denmark","Dania"
"3130","DK",2017-06-12,1.47,1.21,"Denmark","Dania"
"3131","DK",2017-06-05,1.496,1.237,"Denmark","Dania"
"3132","DK",2017-05-29,1.496,1.236,"Denmark","Dania"
"3133","DK",2017-05-22,1.495,1.223,"Denmark","Dania"
"3134","DK",2017-05-15,1.472,1.215,"Denmark","Dania"
"3135","DK",2017-05-08,1.472,1.229,"Denmark","Dania"
"3136","DK",2017-05-01,1.512,1.269,"Denmark","Dania"
"3137","DK",2017-04-24,1.526,1.282,"Denmark","Dania"
"3138","DK",2017-04-10,1.533,1.283,"Denmark","Dania"
"3139","DK",2017-04-03,1.492,1.249,"Denmark","Dania"
"3140","DK",2017-03-27,1.472,1.228,"Denmark","Dania"
"3141","DK",2017-03-20,1.473,1.25,"Denmark","Dania"
"3142","DK",2017-03-13,1.507,1.283,"Denmark","Dania"
"3143","DK",2017-03-06,1.527,1.297,"Denmark","Dania"
"3144","DK",2017-02-27,1.514,1.283,"Denmark","Dania"
"3145","DK",2017-02-20,1.519,1.273,"Denmark","Dania"
"3146","DK",2017-02-13,1.518,1.272,"Denmark","Dania"
"3147","DK",2017-02-06,1.518,1.285,"Denmark","Dania"
"3148","DK",2017-01-30,1.518,1.285,"Denmark","Dania"
"3149","DK",2017-01-23,1.505,1.264,"Denmark","Dania"
"3150","DK",2017-01-16,1.505,1.278,"Denmark","Dania"
"3151","DK",2017-01-09,1.505,1.291,"Denmark","Dania"
"3152","DK",2017-01-02,1.509,1.307,"Denmark","Dania"
"3153","DK",2016-12-19,1.478,1.278,"Denmark","Dania"
"3154","DK",2016-12-12,1.451,1.244,"Denmark","Dania"
"3155","DK",2016-12-05,1.464,1.27,"Denmark","Dania"
"3156","DK",2016-11-28,1.421,1.223,"Denmark","Dania"
"3157","DK",2016-11-21,1.407,1.204,"Denmark","Dania"
"3158","DK",2016-11-14,1.396,1.19,"Denmark","Dania"
"3159","DK",2016-11-07,1.404,1.184,"Denmark","Dania"
"3160","DK",2016-10-31,1.433,1.23,"Denmark","Dania"
"3161","DK",2016-10-24,1.446,1.23,"Denmark","Dania"
"3162","DK",2016-10-17,1.446,1.23,"Denmark","Dania"
"3163","DK",2016-10-10,1.441,1.216,"Denmark","Dania"
"3164","DK",2016-10-03,1.418,1.189,"Denmark","Dania"
"3165","DK",2016-09-26,1.403,1.174,"Denmark","Dania"
"3166","DK",2016-09-19,1.393,1.148,"Denmark","Dania"
"3167","DK",2016-09-12,1.419,1.176,"Denmark","Dania"
"3168","DK",2016-09-05,1.392,1.163,"Denmark","Dania"
"3169","DK",2016-08-29,1.408,1.178,"Denmark","Dania"
"3170","DK",2016-08-22,1.406,1.176,"Denmark","Dania"
"3171","DK",2016-08-15,1.394,1.15,"Denmark","Dania"
"3172","DK",2016-08-08,1.392,1.138,"Denmark","Dania"
"3173","DK",2016-08-01,1.444,1.218,"Denmark","Dania"
"3174","DK",2016-07-25,1.405,1.172,"Denmark","Dania"
"3175","DK",2016-07-18,1.405,1.156,"Denmark","Dania"
"3176","DK",2016-07-11,1.408,1.191,"Denmark","Dania"
"3177","DK",2016-07-04,1.447,1.204,"Denmark","Dania"
"3178","DK",2016-06-27,1.462,1.205,"Denmark","Dania"
