year,country_name,pop_density,population,elder_rate,fem_rate,gdp,migration_rate,unemployment_rate,migration_unemployment_rate_15_64_year_olds_both_sex_foreign_born_from_outside_eu_27_countries,sum_farright,sum_eurosceptic,sum_populist,gdp_lag_4,unemployment_rate_lag_4,migration_rate_lag_4
2009,Germany,194.5,1048683,0.19607355130196638,96.1001853136588,26600,-1.6,6.8,NA,0,0,0,NA,0.8947368421052632,NA
2009,Germany,194.5,1048683,0.19607355130196638,96.1001853136588,26600,-1.6,6.8,NA,0,0,0,1.1176470588235294,1.2363636363636363,-0.7272727272727273
2013,Germany,190.1,1023277,0.1986431826377413,95.8593563081988,29600,3,4.6,NA,0,0.05188399728905937,0.05188399728905937,1.1887550200803212,0.5348837209302325,15
2014,Germany,190.7,1023150,0.2006782974148463,96.17448725052775,30900,8.2,4.5,NA,0,0.08611382986732834,0.08611382986732834,1.2213438735177866,0.48913043478260876,-8.2
2017,Germany,194.3,1043643,0.20540261372902419,97.67837863434036,33600,4.6,3.6,NA,0.12507634543178975,0.12507634543178975,0.12507634543178975,1.263157894736842,0.5294117647058824,-2.8749999999999996
2019,Germany,194.9,1047262,0.2093048348932741,97.5742368788439,35700,4,3.4,NA,0.1053306295065364,0.1053306295065364,0.1053306295065364,1.3421052631578947,0.5,-2.5
2009,Germany,148.2,1231503,0.21712979992740578,95.56824227217507,27900,-1.4,6.7,NA,0,0,0,NA,0.788235294117647,NA
2009,Germany,148.2,1231503,0.21712979992740578,95.56824227217507,27900,-1.4,6.7,NA,0,0,0,1.125,0.9054054054054054,-1.7499999999999998
2013,Germany,144.9,1201823,0.2188749924073678,95.87892834208563,31900,3,4.4,NA,0,0.05206943740423925,0.05206943740423925,1.2316602316602316,0.5641025641025642,7.5
2014,Germany,144.8,1199796,0.22076669700515755,96.23748773307163,32900,4.6,4.5,NA,0,0.08707969666618973,0.08707969666618973,1.2702702702702702,0.4787234042553191,-2.705882352941176
2017,Germany,147.4,1218211,0.22462939507195387,98.13366989621741,35900,4.2,2.5,NA,0.12497799683154374,0.12497799683154374,0.12497799683154374,1.2867383512544803,0.3731343283582089,-3.0000000000000004
2019,Germany,147.5,1219823,0.22788962005143368,98.26944175802743,37900,3.2,2.9,NA,0.10486571873879712,0.10486571873879712,0.10486571873879712,1.3584229390681004,0.43283582089552236,-2.285714285714286
2009,Germany,71.5,1664356,0.21704010440074117,98.31893922062076,20600,-4.7,14,NA,0,0,0,NA,0.7692307692307693,NA
2009,Germany,71.5,1664356,0.21704010440074117,98.31893922062076,20600,-4.7,14,NA,0,0,0,1.197674418604651,0.7329842931937173,0.7966101694915254
2013,Germany,68.9,1600327,0.22287694952344114,97.03049531963512,23500,2.2,10.2,NA,0,0.05544289670847142,0.05544289670847142,1.3202247191011236,0.45945945945945943,-0.4489795918367347
2014,Germany,68.6,1596505,0.2245386015076683,97.05705194192853,24700,5.5,9.7,NA,0,0.06763968529773194,0.06763968529773194,1.3722222222222222,0.4511627906976744,-1.2790697674418605
2017,Germany,71.4,1610674,0.23570629438359345,97.57852913431803,27400,5,5.2,NA,0.18368995095819568,0.18368995095819568,0.18368995095819568,1.3300970873786409,0.37142857142857144,-1.0638297872340425
2019,Germany,71.3,1609675,0.2466994890272881,97.25539069354784,29600,4.7,4,NA,0.1732004472876684,0.1732004472876684,0.1732004472876684,1.4368932038834952,0.2857142857142857,-1
2009,Germany,200,1623649,0.21786235818209476,96.27682465692484,32100,-0.2,8.6,NA,0,0,0,NA,0.9662921348314606,NA
2009,Germany,200,1623649,0.21786235818209476,96.27682465692484,32100,-0.2,8.6,NA,0,0,0,1.1672727272727272,0.9347826086956522,-0.11111111111111112
2013,Germany,194.4,1574527,0.22139791823195157,96.13992777390916,39600,5,6.3,NA,0,0.03712287372510715,0.03712287372510715,1.3797909407665505,0.6,8.333333333333334
2014,Germany,194.4,1574936,0.22236967089456333,96.49733938029082,41600,6.8,5.5,NA,0,0.05520170566500389,0.05520170566500389,1.391304347826087,0.47008547008547014,-3.5789473684210527
2017,Germany,197.3,1595609,0.2246960251540321,97.86425368544275,46500,3.8,4.5,NA,0.09972111173557575,0.09972111173557575,0.09972111173557575,1.4485981308411215,0.5232558139534884,-18.999999999999996
2019,Germany,197.3,1596396,0.2268804231531525,98.06623150878856,51300,2.7,3.4,NA,0.08669194921976162,0.08669194921976162,0.08669194921976162,1.5981308411214954,0.3953488372093023,-13.5
2009,Germany,237.2,2149181,0.21508844531940308,94.58970291579294,29800,0.2,8,NA,0,0,0,NA,0.9876543209876544,NA
2009,Germany,237.2,2149181,0.21508844531940308,94.58970291579294,29800,0.2,8,NA,0,0,0,1.146153846153846,1.081081081081081,0.04878048780487806
2013,Germany,231.8,2094931,0.2180663706823757,94.45366466730157,33400,5.6,5.5,NA,0,0.03679700665978428,0.03679700665978428,1.2651515151515151,0.5555555555555556,2.9473684210526314
2014,Germany,232.1,2099079,0.2191346776371923,94.77052923814092,34700,7.5,5.3,NA,0,0.05578095350894214,0.05578095350894214,1.2527075812274369,0.5047619047619047,5.357142857142858
2017,Germany,238.2,2139976,0.2209071503605648,95.9394302310463,37400,5,4.6,NA,0.0941085672656863,0.0941085672656863,0.0941085672656863,1.25503355704698,0.575,25
2019,Germany,239,2149805,0.22273973685985474,96.28656054665744,39900,2.3,3.6,NA,0.08235431702090969,0.08235431702090969,0.08235431702090969,1.3389261744966443,0.45,11.499999999999998
2009,Germany,109.3,1696643,0.20636397875098061,96.91839688392602,20700,1.4,5.5,NA,0,0,0,NA,0.8461538461538461,NA
2009,Germany,109.3,1696643,0.20636397875098061,96.91839688392602,20700,1.4,5.5,NA,0,0,0,1.125,0.873015873015873,0.21538461538461537
2013,Germany,107.7,1667332,0.21352975892023904,96.26291875603268,24400,5.5,4.4,NA,0,0.04428880731248471,0.04428880731248471,1.297872340425532,0.48888888888888893,1.3414634146341464
2014,Germany,107.7,1670199,0.21611855832748073,96.4609483345743,25500,7.5,4.1,NA,0,0.06129381252315672,0.06129381252315672,1.3421052631578947,0.4141414141414141,2.678571428571429
2017,Germany,110.8,1703945,0.22235342103178213,97.72274987380844,27100,4.5,3.5,NA,0.0948282411365387,0.0948282411365387,0.0948282411365387,1.3091787439613527,0.6363636363636364,3.2142857142857144
2019,Germany,111.4,1710914,0.22697692578352857,97.37641146801903,29300,6.4,2.7,NA,0.08360961165186098,0.08360961165186098,0.08360961165186098,1.4154589371980677,0.49090909090909096,4.571428571428572
2009,Germany,165.3,2477771,0.19037070011716176,97.76239661011267,26200,1,6,NA,0,0,0,NA,0.9375,NA
2009,Germany,165.3,2477771,0.19037070011716176,97.76239661011267,26200,1,6,NA,0,0,0,1.1696428571428572,0.9230769230769231,0.2127659574468085
2013,Germany,163.3,2442205,0.19514373281522232,97.21380154624607,30600,4.3,4.1,NA,0,0.03160410739091563,0.03160410739091563,1.3076923076923077,0.4505494505494505,1.5925925925925923
2014,Germany,163.7,2446345,0.19711120058699816,97.3949318776905,31700,7.4,4.2,NA,0,0.04439172695303485,0.04439172695303485,1.3432203389830508,0.4077669902912621,4.111111111111112
2017,Germany,168.6,2506155,0.20217903521529992,98.59761982873798,34800,5.4,3.1,NA,0.07737553411920031,0.07737553411920031,0.07737553411920031,1.3282442748091603,0.5166666666666667,5.4
2019,Germany,169.8,2525333,0.2061490504420605,98.66553697917159,36700,4.7,3,NA,0.06783066553979432,0.06783066553979432,0.06783066553979432,1.400763358778626,0.5,4.7
2009,Germany,979.5,5191042,0.21024892497498576,93.90846219992245,34100,-0.2,7.8,NA,0,0,0,NA,1,NA
2009,Germany,979.5,5191042,0.21024892497498576,93.90846219992245,34100,-0.2,7.8,NA,0,0,0,1.1559322033898305,1.054054054054054,-0.16666666666666669
2013,Germany,960.8,5081061,0.21299744285691513,93.57175021657984,36500,5.2,6.5,NA,0,0.04229287545241895,0.04229287545241895,1.1889250814332248,0.65,5.2
2014,Germany,963.6,5088748,0.21365333869942077,93.82059147726103,37800,6.5,6.5,NA,0,0.05779934668650639,0.05779934668650639,1.2193548387096773,0.6018518518518519,10.833333333333334
2017,Germany,1004.8,5190790,0.21401771214015594,95.29115209887226,40400,3.8,4.4,NA,0.09637010098047778,0.09637010098047778,0.09637010098047778,1.18475073313783,0.5641025641025642,-18.999999999999996
2019,Germany,1006.7,5202321,0.21571929144702912,95.31201252442656,42400,3.4,3.9,NA,0.08854087636299945,0.08854087636299945,0.08854087636299945,1.2434017595307918,0.5,-17
2009,Germany,595.4,4386271,0.1923971409883247,95.8883407192579,33500,0.6,7.2,NA,0,0,0,NA,1.0434782608695652,NA
2009,Germany,595.4,4386271,0.1923971409883247,95.8883407192579,33500,0.6,7.2,NA,0,0,0,1.0771704180064308,1.125,0.10909090909090909
2013,Germany,587.2,4315912,0.19532534490972012,95.01614247855389,36800,5.7,5.9,NA,0,0.03907534724030255,0.03907534724030255,1.1870967741935483,0.7023809523809524,1.5833333333333333
2014,Germany,590.3,4333015,0.19629842038395898,95.19369291854329,38100,7.5,5.4,NA,0,0.05303433541906401,0.05303433541906401,1.233009708737864,0.5684210526315789,1.829268292682927
2017,Germany,609.7,4439416,0.19874528541591957,96.32774595385602,41700,4.1,3.8,NA,0.08478704567157351,0.08478704567157351,0.08478704567157351,1.2447761194029852,0.5277777777777778,6.833333333333333
2019,Germany,613.4,4468904,0.20093360698730606,96.37241516894147,43500,3.3,3.4,NA,0.07648298937049194,0.07648298937049194,0.07648298937049194,1.2985074626865671,0.4722222222222222,5.5
2009,Germany,376.6,2605365,0.1915420680019882,95.42323643048896,26100,-0.7,7.4,NA,0,0,0,NA,0.9736842105263159,NA
2009,Germany,376.6,2605365,0.1915420680019882,95.42323643048896,26100,-0.7,7.4,NA,0,0,0,1.1651785714285714,1.0724637681159421,-0.25925925925925924
2013,Germany,372,2572390,0.19443202624796396,95.5207306441401,29000,3.4,5.2,NA,0,0.0334195252431729,0.0334195252431729,1.2340425531914894,0.5909090909090908,8.5
2014,Germany,372.6,2574148,0.19587413000340306,95.79111338954715,29800,4.5,5,NA,0,0.04386530112372675,0.04386530112372675,1.2468619246861925,0.5208333333333334,7.5
2017,Germany,379.6,2619376,0.20003733713678373,97.00081300996445,32700,2.3,3.9,NA,0.08684066486154887,0.08684066486154887,0.08684066486154887,1.2528735632183907,0.527027027027027,-3.2857142857142856
2019,Germany,380.1,2623619,0.20460783368316818,96.93956215118658,34700,2.1,3.4,NA,0.07741177037025149,0.07741177037025149,0.07741177037025149,1.3295019157088122,0.45945945945945943,-3.0000000000000004
2009,Germany,313.9,2050638,0.20070046492847593,95.2750521841147,28500,-1.8,7.8,NA,0,0,0,NA,1.21875,NA
2009,Germany,313.9,2050638,0.20070046492847593,95.2750521841147,28500,-1.8,7.8,NA,0,0,0,1.1264822134387351,1.04,-0.5806451612903226
2013,Germany,310.3,2025415,0.20078453057768408,95.7329300289432,33000,1.9,5.1,NA,0,0.03491586694637834,0.03491586694637834,1.284046692607004,0.5368421052631579,2.111111111111111
2014,Germany,310.7,2024392,0.2016669696382914,96.01405528191414,34500,4.2,5.1,NA,0,0.05071720691981939,0.05071720691981939,1.3068181818181819,0.4951456310679611,-7.000000000000001
2017,Germany,316.1,2054205,0.2044104653625125,97.37073458975676,37000,1.5,3.9,NA,0.09779940552456633,0.09779940552456633,0.09779940552456633,1.2982456140350878,0.5,-0.8333333333333333
2019,Germany,316.3,2055310,0.20750251786835075,97.34550321754276,39500,1.7,3.1,NA,0.08526891010181853,0.08526891010181853,0.08526891010181853,1.3859649122807018,0.39743589743589747,-0.9444444444444444
2009,Germany,460.8,3699748,0.207918485258996,96.05479097810978,26700,-2.8,9.4,NA,0,0,0,NA,1.119047619047619,NA
2009,Germany,460.8,3699748,0.207918485258996,96.05479097810978,26700,-2.8,9.4,NA,0,0,0,1.1608695652173913,1.175,-2
2013,Germany,443.9,3559551,0.21152836411109155,94.95618683321092,30400,2.1,6.6,NA,0,0.03964212266613243,0.03964212266613243,1.2666666666666666,0.6,-7.000000000000001
2014,Germany,443.7,3551553,0.21263711959247122,95.13823756784957,31600,5.2,5.8,NA,0,0.05622622305887568,0.05622622305887568,1.2845528455284554,0.47154471544715443,-3.466666666666667
2017,Germany,449.5,3586313,0.21487109463117135,96.6475775418018,33900,2.2,4.7,NA,0.10261109097352912,0.10261109097352912,0.10261109097352912,1.2696629213483146,0.5,-0.7857142857142858
2019,Germany,449.1,3582497,0.21767722345615362,96.72991499832786,36000,2.6,4,NA,0.09485207677151654,0.09485207677151654,0.09485207677151654,1.348314606741573,0.425531914893617,-0.9285714285714287
2009,Germany,185.2,1499457,0.212250167894111,96.2781352060685,24800,-1.7,6.8,NA,0,0,0,NA,1.1333333333333333,NA
2009,Germany,185.2,1499457,0.212250167894111,96.2781352060685,24800,-1.7,6.8,NA,0,0,0,1.1121076233183858,1.1724137931034482,-0.3953488372093023
2013,Germany,182.7,1476237,0.2124767229110231,96.0682409817776,28600,3.1,3.8,NA,0,0.04827842093159441,0.04827842093159441,1.2380952380952381,0.5,1.347826086956522
2014,Germany,182.8,1474378,0.21425034828246217,96.25167549839006,30000,5.8,4.1,NA,0,0.06453950929715255,0.06453950929715255,1.2875536480686696,0.46590909090909083,-6.444444444444444
2017,Germany,186.1,1492187,0.22126248251727162,97.31815813623825,32700,4.1,3.2,NA,0.102074060916616,0.102074060916616,0.102074060916616,1.3185483870967742,0.4705882352941177,-2.411764705882353
2019,Germany,186.7,1495885,0.22629613907486204,97.49925073902878,34600,4.9,2.3,NA,0.08902151972402852,0.08902151972402852,0.08902151972402852,1.3951612903225807,0.338235294117647,-2.882352941176471
2009,Germany,104.5,515322,0.2029119657224027,96.18982353948947,23200,-0.2,4.7,NA,0,0,0,NA,0.8245614035087719,NA
2009,Germany,104.5,515322,0.2029119657224027,96.18982353948947,23200,-0.2,4.7,NA,0,0,0,1.1153846153846154,1,-0.05714285714285715
2013,Germany,105.4,518289,0.19746705023645109,96.61576980709773,27100,4.6,3.1,NA,0,0.03869412870694812,0.03869412870694812,1.2374429223744292,0.5,2.0909090909090904
2014,Germany,105.7,519136,0.1985491277815447,97.02528018460114,27800,7.7,3.1,NA,0,0.05155617809242141,0.05155617809242141,1.269406392694064,0.41333333333333333,4.277777777777778
2017,Germany,107.9,528728,0.2035999606603017,98.87908400851595,29800,3.9,2.1,NA,0.07885321879614238,0.07885321879614238,0.07885321879614238,1.2844827586206897,0.44680851063829785,-19.5
2019,Germany,108.5,531007,0.2090782230742721,99.05571612255073,31400,6.3,2,NA,0.06928674629530171,0.06928674629530171,0.06928674629530171,1.353448275862069,0.425531914893617,-31.499999999999996
2009,Germany,293.5,2013572,0.1999258034974662,96.50164436767476,28600,0,5.9,NA,0,0,0,NA,0.9516129032258065,NA
2009,Germany,293.5,2013572,0.1999258034974662,96.50164436767476,28600,0,5.9,NA,0,0,0,1.125984251968504,1,0
2013,Germany,291.7,1995752,0.20086363435937932,95.74025688706855,33400,5.3,4.5,NA,0,0.04872260876734524,0.04872260876734524,1.2699619771863118,0.6428571428571429,1.7666666666666666
2014,Germany,292.9,2000852,0.20215138351062448,96.0403004801922,34300,7.7,4,NA,0,0.06902289301209268,0.06902289301209268,1.3041825095057034,0.4301075268817204,1.8333333333333333
2017,Germany,301.4,2045138,0.2083292178816295,97.12895508461997,36900,4.6,3.9,NA,0.1262406867114315,0.1262406867114315,0.1262406867114315,1.2902097902097902,0.6610169491525423,4.6
2019,Germany,303.2,2057952,0.21282177621246753,97.29343145187576,38100,4.3,3.4,NA,0.10986387851670636,0.10986387851670636,0.10986387851670636,1.332167832167832,0.5762711864406779,4.3
2009,Germany,399.6,1030324,0.21957558981446612,94.71707812124981,28200,-2,8.5,NA,0,0,0,NA,1.1643835616438356,NA
2009,Germany,399.6,1030324,0.21957558981446612,94.71707812124981,28200,-2,8.5,NA,0,0,0,1.1510204081632653,1.103896103896104,-0.7142857142857143
2013,Germany,386.4,994287,0.22052083553340232,94.67995747255394,32000,2.4,6,NA,0,0.0507266706844836,0.0507266706844836,1.2307692307692308,0.6818181818181818,-4
2014,Germany,385,990718,0.22318056197626368,94.91426053151389,33600,3.6,5.9,NA,0,0.06580489157148547,0.06580489157148547,1.2262773722627738,0.5363636363636364,-3
2017,Germany,388.1,996651,0.2310216916453202,96.48703263773201,35500,2.5,4.5,NA,0.09895685501275588,0.09895685501275588,0.09895685501275588,1.2588652482269505,0.5294117647058824,-1.25
2019,Germany,385.5,990509,0.23748799859466194,96.39317933974422,36300,1.9,3.8,NA,0.09431447972681242,0.09431447972681242,0.09431447972681242,1.2872340425531914,0.44705882352941173,-0.95
2009,Germany,206.1,1638111,0.2390546183988753,96.52811853273747,22700,-1.2,12.1,NA,0,0,0,NA,NA,NA
2009,Germany,206.1,1638111,0.2390546183988753,96.52811853273747,22700,-1.2,12.1,NA,0,0,0,1.1701030927835052,0.6914285714285714,0.29268292682926833
2013,Germany,200.6,1591320,0.24498529522660434,96.50219862858921,25900,3,7.4,NA,0,0.07225824691100162,0.07225824691100162,1.2392344497607655,0.39361702127659576,-2
2014,Germany,200.4,1590927,0.24476233038976647,96.69898975412117,27100,3.8,7.5,NA,0,0.107013666462346,0.107013666462346,1.2966507177033493,0.40540540540540543,-18.999999999999996
2017,Germany,205.9,1600155,0.2518762244907525,97.78807824232872,30300,2.5,4.4,NA,0.2929471449862255,0.2929471449862255,0.2929471449862255,1.3348017621145374,0.3636363636363637,-2.0833333333333335
2019,Germany,205.6,1598199,0.2581737318068651,97.90957723456422,32700,3.2,3.5,NA,0.27300832147287024,0.27300832147287024,0.27300832147287024,1.4405286343612336,0.2892561983471075,-2.666666666666667
2013,Germany,226,1480210,0.2623229136406321,94.87909336149023,23900,-0.7,7.5,NA,0,0.06575072239881502,0.06575072239881502,0.9227799227799228,1.0135135135135134,-0.2333333333333333
2014,Germany,224.6,1468954,0.2636358932955014,95.09653530109425,25200,2.4,6.5,NA,0,0.09786469549824046,0.09786469549824046,0.9298892988929889,0.8666666666666667,0.631578947368421
2017,Germany,222.7,1454144,0.2790748371550548,96.31917743120059,27800,0.6,4.2,NA,0.2706883656957388,0.2706883656957388,0.2706883656957388,0.9174917491749175,0.9545454545454545,0.24
2019,Germany,219.9,1436445,0.28873921382301443,96.60200154386041,29600,0.8,3.8,NA,0.25353441552209594,0.25353441552209594,0.25353441552209594,0.9051987767584098,1.0857142857142856,0.25
2013,Germany,247.8,978674,0.22975577158481783,94.82923372166172,28200,10.8,9.3,NA,0,0.05831249887583862,0.05831249887583862,1.1799163179916319,1.24,-15.42857142857143
2014,Germany,249.6,986504,0.22775275112924023,95.16530127346574,29500,14.7,8.4,NA,0,0.08297651113858347,0.08297651113858347,1.1706349206349207,1.2923076923076924,6.125
2017,Germany,264.9,1027484,0.22715876840904578,96.81226212162134,32000,12.2,5.2,NA,0.21942846569365812,0.21942846569365812,0.21942846569365812,1.1510791366906474,1.2380952380952381,20.333333333333332
2019,Germany,268.4,1043293,0.22902578661986614,96.79500963892693,34300,7.9,4.8,NA,0.19774546301063944,0.19774546301063944,0.19774546301063944,1.1587837837837838,1.263157894736842,9.875
2009,Germany,115.9,2381872,0.23733601133898044,95.84719151381898,20700,-5.2,13.8,NA,0,0,0,NA,0.6634615384615384,NA
2009,Germany,115.9,2381872,0.23733601133898044,95.84719151381898,20700,-5.2,13.8,NA,0,0,0,1.1828571428571428,0.7150259067357513,0.6933333333333334
2013,Germany,110.1,2259393,0.2457031600965392,95.70367008316177,24400,-0.1,9.2,NA,0,0.04144467589347114,0.04144467589347114,1.326086956521739,0.4107142857142857,0.014925373134328358
2014,Germany,109.5,2244577,0.24705367648336413,95.87143874395258,25100,2.1,8.9,NA,0,0.06136810677480615,0.06136810677480615,1.3494623655913978,0.43414634146341463,-0.411764705882353
2017,Germany,110.1,2236252,0.25558792121818114,97.23548639175586,27300,0.8,7,NA,0.19343571771164267,0.19343571771164267,0.19343571771164267,1.318840579710145,0.5072463768115941,-0.15384615384615385
2019,Germany,108.7,2208321,0.26487000757589135,96.88287350152723,29400,1,4.7,NA,0.19901077569368905,0.19901077569368905,0.19901077569368905,1.4202898550724639,0.34057971014492755,-0.1923076923076923
2009,Germany,179.3,2834260,0.21263716102263025,95.94431101542938,25400,2.4,7.5,NA,0,0,0,NA,0.9615384615384616,NA
2009,Germany,179.3,2834260,0.21263716102263025,95.94431101542938,25400,2.4,7.5,NA,0,0,0,1.0948275862068966,0.9615384615384616,0.39344262295081966
2013,Germany,177.9,2806531,0.2209603243292164,94.81992285035787,28500,7.2,5,NA,0,0.04517454048306243,0.04517454048306243,1.1924686192468619,0.5102040816326531,1.8
2014,Germany,178.7,2815955,0.22333133874653538,95.02099833509243,29400,8.4,4.7,NA,0,0.06759044742669837,0.06759044742669837,1.225,0.44761904761904764,2.210526315789474
2017,Germany,187.3,2881926,0.22704677358127864,96.14799548888863,32100,6,3.7,NA,0.08117192171612901,0.08117192171612901,0.08117192171612901,1.263779527559055,0.49333333333333335,2.5
2019,Germany,188.2,2896712,0.22980814109238337,96.0874730496766,34300,6,2.9,NA,0.07404376689854118,0.07404376689854118,0.07404376689854118,1.3503937007874016,0.38666666666666666,2.5
2009,Germany,139.7,2267763,0.22596320691359723,97.37940146361504,20300,-3.5,10.7,NA,0,0,0,NA,0.732876712328767,NA
2009,Germany,139.7,2267763,0.22596320691359723,97.37940146361504,20300,-3.5,10.7,NA,0,0,0,1.1734104046242775,0.7086092715231788,0.813953488372093
2013,Germany,133.9,2170460,0.23493821586207533,96.89694493406257,24700,0.3,6.1,NA,0,0.0607422229289845,0.0607422229289845,1.349726775956284,0.3719512195121951,-0.07142857142857142
2014,Germany,133.3,2160840,0.2367847688861739,96.9497417406688,26000,2.3,6.1,NA,0,0.07232342910738611,0.07232342910738611,1.4054054054054055,0.35260115606936415,-0.45999999999999996
2017,Germany,133.5,2158128,0.24791671300312124,97.94799357945425,28400,2,4.5,NA,0.2241290741525488,0.2241290741525488,0.2241290741525488,1.3990147783251232,0.42056074766355145,-0.5714285714285714
2019,Germany,132.4,2143145,0.257234111551015,98.01197600364398,29900,1.3,3.8,NA,0.2208459355513237,0.2208459355513237,0.2208459355513237,1.4729064039408868,0.35514018691588783,-0.37142857142857144
2009,Denmark,652.5,1662285,0.14977636205584482,95.76077471232692,51500,7.9,6.7,9.938,0.13703699162235328,0.13703699162235328,0.13703699162235328,1.8133802816901408,1.488888888888889,3.95
2011,Denmark,670.4,1699387,0.15520537699770565,95.88346492997522,54700,5.9,8.5,17.021,0.10259401392923782,0.20661484318606735,0.10259401392923782,1.8294314381270902,2.236842105263158,4.538461538461538
2014,Denmark,687.6,1749405,0.16427985515075125,96.03350959938413,60000,7.3,7.7,15.178,0.21574359541269003,0.21574359541269003,0.21574359541269003,1.2269938650306749,NA,NA
2015,Denmark,695.1,1768125,0.16563930717568046,96.17649310490594,62500,8.6,6.9,14.859,0.16003134385858608,0.26929536163257367,0.16003134385858608,1.220703125,1.6046511627906979,3.1851851851851847
2019,Denmark,756,1835562,0.16956823032945767,96.40564661873768,68500,1.8,5.2,9.082,0.08052712781672325,0.1552745042329378,0.08052712781672325,1.3300970873786409,0.7761194029850746,0.22784810126582278
2019,Denmark,756,1835562,0.16956823032945767,96.40564661873768,68500,1.8,5.2,9.082,0.08496385808089169,0.19219408118596995,0.08496385808089169,1.2522851919561244,0.611764705882353,0.30508474576271183
2009,Denmark,112.9,821252,0.17009151880299836,98.35854926284466,28500,0.3,5.8,13.483,0.18022132298290527,0.18022132298290527,0.18022132298290527,0.41605839416058393,1.1153846153846154,0.16666666666666666
2011,Denmark,113.4,819763,0.18408247261708566,98.32032185565365,30200,-0.2,7.6,16.402,0.15929966304894166,0.21507157882979316,0.15929966304894166,0.4408759124087591,1.4615384615384615,-0.11111111111111112
2014,Denmark,113.3,816726,0.20634704907153684,98.48594578567992,31700,6.8,6.8,16.509,0.3113839414708568,0.3113839414708568,0.3113839414708568,1.136200716845878,NA,NA
2015,Denmark,114.1,820480,0.21125316887675508,98.75294927013134,33500,10.6,6.3,14.508,0.25292037800000755,0.3195905628159267,0.25292037800000755,1.120401337792642,1.7027027027027026,2.3043478260869565
2019,Denmark,118.3,836738,0.22513379337379202,99.37428815150518,37100,3.1,5.1,8.696,0.1373319905007025,0.187073992564686,0.1373319905007025,1.3017543859649123,0.8793103448275862,10.333333333333334
2019,Denmark,118.3,836738,0.22513379337379202,99.37428815150518,37100,3.1,5.1,8.696,0.1329729955578177,0.18476743589792288,0.1329729955578177,1.228476821192053,0.6710526315789473,-15.5
2009,Denmark,98.3,1199667,0.168027460953748,99.16543122153841,37700,0.1,6.6,13.014,0.15205163599377491,0.15205163599377491,0.15205163599377491,1.0161725067385445,1.2941176470588236,0.03225806451612903
2011,Denmark,97.5,1200656,0.1785640516517637,99.16760251942067,40200,0.6,7.8,19.169,0.1363213469546288,0.1842978309932216,0.1363213469546288,1.0835579514824798,1.5294117647058825,0.1935483870967742
2014,Denmark,98.2,1202509,0.19508211580952825,99.39692209732488,42800,3.1,7.2,18.447,0.282720977465813,0.282720977465813,0.282720977465813,1.2625368731563422,NA,NA
2015,Denmark,98.6,1205728,0.1990241580190557,99.65722745028556,43500,5.3,6.3,16.066,0.2531941166642301,0.31740147448883693,0.2531941166642301,1.1357702349869452,1.8,1.6060606060606062
2019,Denmark,102,1223348,0.21183424503902407,100.08406701154857,47500,0.3,4.9,8.108,0.13373666015331429,0.17734993099490318,0.13373666015331429,1.259946949602122,0.7424242424242425,2.9999999999999996
2019,Denmark,102,1223348,0.21183424503902407,100.08406701154857,47500,0.3,4.9,8.108,0.1397127404068454,0.1911761208857699,0.1397127404068454,1.181592039800995,0.6282051282051283,0.5
2009,Denmark,95.3,1247732,0.14925881519428852,99.68216829716783,39000,2.1,6.3,12.5,0.14341551897162708,0.14341551897162708,0.14341551897162708,0.8210526315789474,1.2857142857142856,7.000000000000001
2011,Denmark,97.2,1260993,0.15839263183855898,99.6173846969709,40300,1.9,7.3,13.897,0.11042799802659228,0.1615611847755249,0.11042799802659228,0.848421052631579,1.4897959183673468,6.333333333333333
2014,Denmark,98.4,1277538,0.1737130324107776,99.74889457324586,41900,2.3,6.5,12.104,0.2580968174229436,0.2580968174229436,0.2580968174229436,1.1903409090909092,NA,NA
2015,Denmark,99,1282750,0.17776261937244203,99.90244480183516,42000,6.3,5.9,15.804,0.19666513833066687,0.25823472314355955,0.19666513833066687,1.0714285714285714,1.787878787878788,1.26
2019,Denmark,103.7,1320678,0.19011219994578543,100.26779648680125,49000,2.2,5,8.184,0.09844510393027008,0.1443799250881271,0.09844510393027008,1.2564102564102564,0.7936507936507937,1.0476190476190477
2019,Denmark,103.7,1320678,0.19011219994578543,100.26779648680125,49000,2.2,5,8.184,0.0982175077453748,0.15416041585451368,0.0982175077453748,1.215880893300248,0.684931506849315,1.1578947368421053
2009,Denmark,73.1,580515,0.17058129419567108,100.82854770635853,36400,-1.4,7.5,NA,0.13624627522687255,0.13624627522687255,0.13624627522687255,0.7428571428571429,1.5,-0.6363636363636362
2011,Denmark,73.7,579829,0.181082698519736,100.91025325622572,37300,0.8,8.3,NA,0.11961776843128656,0.16357651236149787,0.11961776843128656,0.7612244897959184,1.6600000000000001,0.36363636363636365
2014,Denmark,73.8,581057,0.1967104776295613,101.45372219448605,39300,3.3,7.1,NA,0.2774547672291116,0.2774547672291116,0.2774547672291116,1.1945288753799392,NA,NA
2015,Denmark,74.1,582632,0.2007013003061967,101.59788517233146,40400,5.7,6.6,NA,0.217069191473428,0.27740511915269195,0.217069191473428,1.0889487870619947,1.4999999999999998,1.7272727272727275
2019,Denmark,76.4,589755,0.21400072911632798,102.05669530896682,44400,0.7,5.9,NA,0.10155562078074552,0.1390057506875822,0.10155562078074552,1.2197802197802199,0.7866666666666667,-0.5
