country,year,nuts2,nutslevel,regionname,type,sum_farright,sum_eurosceptic,sum_populist
Spain,2004,ES62,2,Región de Murcia,EP,0,0,0
Spain,2004,ES62,2,Región de Murcia,Parliament,0,0.04244925310162065,0
Spain,2004,ES63,2,Ciudad Autónoma de Ceuta,EP,0,0,0
Spain,2004,ES63,2,Ciudad Autónoma de Ceuta,Parliament,0,0.006053873923910025,0
Spain,2004,ES64,2,Ciudad Autónoma de Melilla,EP,0,0,0
Spain,2004,ES64,2,Ciudad Autónoma de Melilla,Parliament,0,0.008347914843977837,0
Spain,2004,ES70,2,Canarias,EP,0,0,0
Spain,2004,ES70,2,Canarias,Parliament,0,0.019138775661301666,0
Spain,2008,ES11,2,Galicia,Parliament,0,0.12789379670644613,0
Spain,2008,ES12,2,Principado de Asturias,Parliament,0,0.07130984137501642,0
Spain,2008,ES13,2,Cantabria,Parliament,0,0.02252288507560392,0
Spain,2008,ES21,2,País Vasco,Parliament,0,0.044193348420137994,0
Spain,2008,ES22,2,Comunidad Foral de Navarra,Parliament,0,0.032489241488333966,0
Spain,2008,ES23,2,La Rioja,Parliament,0,0.01925950961391205,0
Spain,2008,ES24,2,Aragón,Parliament,0,0.02827250778543686,0
Spain,2008,ES30,2,Comunidad de Madrid,Parliament,0,0.04635358552777948,0
Spain,2008,ES41,2,Castilla y León,Parliament,0,0.024914697854963495,0
Spain,2008,ES42,2,Castilla-La Mancha,Parliament,0,0.029071341934785,0
Spain,2008,ES43,2,Extremadura,Parliament,0,0.02925646329879899,0
Spain,2008,ES51,2,Cataluña,Parliament,0,0.048976855017951786,0
Spain,2008,ES52,2,Comunidad Valenciana,Parliament,0,0.026928867688254157,0
Spain,2008,ES53,2,Illes Balears,Parliament,0,0.02815170559935687,0
Spain,2008,ES61,2,Andalucía,Parliament,0,0.05077485468099257,0
Spain,2008,ES62,2,Región de Murcia,Parliament,0,0.02906678481484936,0
Spain,2008,ES63,2,Ciudad Autónoma de Ceuta,Parliament,0,0.006665756044256249,0
Spain,2008,ES64,2,Ciudad Autónoma de Melilla,Parliament,0,0,0
Spain,2008,ES70,2,Canarias,Parliament,0,0.012406308595984263,0
Spain,2009,ES11,2,Galicia,EP,0,0,0
Spain,2009,ES12,2,Principado de Asturias,EP,0,0,0
Spain,2009,ES13,2,Cantabria,EP,0,0,0
Spain,2009,ES21,2,País Vasco,EP,0,0,0
Spain,2009,ES22,2,Comunidad Foral de Navarra,EP,0,0,0
Spain,2009,ES23,2,La Rioja,EP,0,0,0
Spain,2009,ES24,2,Aragón,EP,0,0,0
Spain,2009,ES30,2,Comunidad de Madrid,EP,0,0,0
Spain,2009,ES41,2,Castilla y León,EP,0,0,0
Spain,2009,ES42,2,Castilla-La Mancha,EP,0,0,0
Spain,2009,ES43,2,Extremadura,EP,0,0,0
Spain,2009,ES51,2,Cataluña,EP,0,0,0
Spain,2009,ES52,2,Comunidad Valenciana,EP,0,0,0
Spain,2009,ES53,2,Illes Balears,EP,0,0,0
Spain,2009,ES61,2,Andalucía,EP,0,0,0
Spain,2009,ES62,2,Región de Murcia,EP,0,0,0
Spain,2009,ES63,2,Ciudad Autónoma de Ceuta,EP,0,0,0
Spain,2009,ES64,2,Ciudad Autónoma de Melilla,EP,0,0,0
Spain,2009,ES70,2,Canarias,EP,0,0,0
Spain,2011,ES11,2,Galicia,Parliament,0,0.15048590989819116,0
Spain,2011,ES12,2,Principado de Asturias,Parliament,0,0.13114813138770712,0
Spain,2011,ES13,2,Cantabria,Parliament,0,0.03548660386333379,0
Spain,2011,ES21,2,País Vasco,Parliament,0,0.03656169372880434,0
Spain,2011,ES22,2,Comunidad Foral de Navarra,Parliament,0,0.05424741410058257,0
Spain,2011,ES23,2,La Rioja,Parliament,0,0.045244387602075754,0
Spain,2011,ES24,2,Aragón,Parliament,0,0.10364680646852108,0
Spain,2011,ES30,2,Comunidad de Madrid,Parliament,0,0.07954903762644343,0
Spain,2011,ES41,2,Castilla y León,Parliament,0,0.05555228280691351,0
Spain,2011,ES42,2,Castilla-La Mancha,Parliament,0,0.05696179141083683,0
Spain,2011,ES43,2,Extremadura,Parliament,0,0.05617424338205655,0
Spain,2011,ES51,2,Cataluña,Parliament,0,0.07967215632296357,0
Spain,2011,ES52,2,Comunidad Valenciana,Parliament,0,0.0643350548863434,0
Spain,2011,ES53,2,Illes Balears,Parliament,0,0.04863879610674137,0
Spain,2011,ES61,2,Andalucía,Parliament,0,0.08180969183165843,0
Spain,2011,ES62,2,Región de Murcia,Parliament,0,0.05649757131645167,0
Spain,2011,ES63,2,Ciudad Autónoma de Ceuta,Parliament,0,0.017842760671581685,0
Spain,2011,ES64,2,Ciudad Autónoma de Melilla,Parliament,0,0,0
Spain,2011,ES70,2,Canarias,Parliament,0,0.04241296056692967,0
Spain,2014,ES11,2,Galicia,EP,0.007542557001313119,0.2725357526560821,0.1702604751104214
Spain,2014,ES12,2,Principado de Asturias,EP,0.012768407593091625,0.4084023021000568,0.28135366388197974
Spain,2014,ES13,2,Cantabria,EP,0.017485700311128623,0.2840645082401532,0.19669035229542273
Spain,2014,ES21,2,País Vasco,EP,0.005485792486922948,0.19735453934043004,0.142481003963768
Spain,2014,ES22,2,Comunidad Foral de Navarra,EP,0.015681592936300566,0.2920938823317416,0.19882421839805386
Spain,2014,ES23,2,La Rioja,EP,0.013535416967217984,0.2385882432810869,0.15946333556802078
Spain,2014,ES24,2,Aragón,EP,0.022942897818834563,0.30280398966086175,0.21032803925628216
Spain,2014,ES30,2,Comunidad de Madrid,EP,0.03612795968118812,0.3644217373995946,0.26027531009776583
Spain,2014,ES41,2,Castilla y León,EP,0.024311451479059363,0.2640006380216483,0.18315663229560591
Spain,2014,ES42,2,Castilla-La Mancha,EP,0.014245251128606634,0.22246908599219245,0.1380130525810743
Spain,2014,ES43,2,Extremadura,EP,0.009436755328544879,0.164529941110467,0.10312261313283856
Spain,2014,ES51,2,Cataluña,EP,0.0030968175409044883,0.19754257631246078,0.09535942640661917
Spain,2014,ES52,2,Comunidad Valenciana,EP,0.016719858550363634,0.2809482240953673,0.17747870471276384
Spain,2014,ES53,2,Illes Balears,EP,0.015010097702090497,0.3052853737969179,0.2182158906901006
Spain,2014,ES61,2,Andalucía,EP,0.011883341064392696,0.2656812468945893,0.15156677710164113
Spain,2014,ES62,2,Región de Murcia,EP,0.022880508069076516,0.26719872891153895,0.1713634209496075
Spain,2014,ES63,2,Ciudad Autónoma de Ceuta,EP,0.01721556886227545,0.12300399201596807,0.08969560878243513
Spain,2014,ES64,2,Ciudad Autónoma de Melilla,EP,0.057863501483679525,0.1476261127596439,0.11491772322632857
Spain,2014,ES70,2,Canarias,EP,0.008207472858659543,0.32559162985033735,0.22326620774684067
Spain,2015,ES11,2,Galicia,Parliament,0,0,0
Spain,2015,ES12,2,Principado de Asturias,Parliament,0,0.4233810888252149,0.4233810888252149
Spain,2015,ES13,2,Cantabria,Parliament,0,0.35352214139416627,0.35352214139416627
Spain,2015,ES21,2,País Vasco,Parliament,0,0.6656394828451638,0.516040474399731
Spain,2015,ES22,2,Comunidad Foral de Navarra,Parliament,0,0.5536943629334965,0.4556783051208825
Spain,2015,ES23,2,La Rioja,Parliament,0,0.3131941384176852,0.3131941384176852
Spain,2015,ES24,2,Aragón,Parliament,0,0.36888659969420323,0.36888659969420323
Spain,2015,ES30,2,Comunidad de Madrid,Parliament,0,0.41528315734184995,0.41528315734184995
Spain,2015,ES41,2,Castilla y León,Parliament,0,0.29811875390534426,0.29811875390534426
Spain,2015,ES42,2,Castilla-La Mancha,Parliament,0,0.2699052274852966,0.2699052274852966
Spain,2015,ES43,2,Extremadura,Parliament,0,0.24991971019566359,0.24991971019566359
Spain,2015,ES51,2,Cataluña,Parliament,0,0,0
Spain,2015,ES52,2,Comunidad Valenciana,Parliament,0,0,0
Spain,2015,ES53,2,Illes Balears,Parliament,0,0.4568682904069446,0.4568682904069446
Spain,2015,ES61,2,Andalucía,Parliament,0,0.3348450383660056,0.3348450383660056
Spain,2015,ES62,2,Región de Murcia,Parliament,0,0.30136635435839654,0.30136635435839654
Spain,2015,ES63,2,Ciudad Autónoma de Ceuta,Parliament,0,0.2772407208497434,0.2772407208497434
