DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2016,32.1,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2017,32.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2018,35.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2019,31.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2020,34.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2021,31.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG31,2022,33.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2008,25.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2009,27.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2010,28.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2011,28.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2012,23.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2013,17.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2014,21.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2015,19.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2016,24.0,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2017,24.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2018,20.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2019,23.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2020,24.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2021,20.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG32,2022,23.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2008,23.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2009,23.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2010,24.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2011,26.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2012,24.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2013,25.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2014,23.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2015,25.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2016,25.0,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2017,23.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2018,23.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2019,22.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2020,21.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2021,19.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG33,2022,20.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2008,22.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2009,22.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2010,25.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2011,23.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2012,24.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2013,25.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2014,23.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2015,22.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2016,22.6,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2017,26.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2018,22.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2019,24.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2020,30.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2021,27.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG34,2022,25.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2008,12.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2009,10.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2010,9.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2011,11.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2012,10.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2013,10.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2014,11.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2015,11.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2016,13.4,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2017,13.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2018,13.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2019,14.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2020,13.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2021,14.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG41,2022,15.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2008,22.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2009,25.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2010,20.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2011,25.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2012,26.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2013,28.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2014,32.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2015,31.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2016,30.1,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2017,29.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2018,27.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2019,27.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2020,30.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2021,28.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,BG42,2022,28.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2008,16.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2009,14.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2010,15.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2011,17.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2012,15.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2013,13.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2014,13.2,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2015,15.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2016,15.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2017,15.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2018,15.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2019,20.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2020,19.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH01,2021,22.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2008,20.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2009,19.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2010,20.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2011,18.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2012,19.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2013,18.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2014,17.4,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2015,17.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2016,18.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2017,17.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2018,16.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2019,19.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2020,16.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH02,2021,13.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2008,12.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2009,15.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2010,10.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2011,12.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2012,13.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2013,11.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2014,14.1,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2015,13.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2016,11.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2017,14.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2018,16.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2019,14.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2020,18.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH03,2021,12.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2008,10.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2009,12.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2010,10.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2011,10.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2012,10.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2013,10.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2014,8.1,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2015,10.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2016,9.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2017,12.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2018,9.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2019,10.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2020,10.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH04,2021,11.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2008,15.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2009,14.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2010,14.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2011,14.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2012,16.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2013,15.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2014,14.3,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2015,16.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2016,14.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2017,16.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2018,13.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2019,13.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2020,13.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH05,2021,14.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2008,14.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2009,12.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2010,14.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2011,11.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2012,13.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2013,12.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2014,10.4,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2015,17.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2016,11.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2017,11.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2018,11.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2019,13.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2020,12.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH06,2021,10.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2008,20.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2009,21.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2010,22.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2011,20.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2012,30.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2013,24.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2014,26.3,b
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2015,32.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2016,29.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2017,29.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2018,23.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2019,22.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2020,20.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CH07,2021,21.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2005,4.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2006,4.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2007,4.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2008,6.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2009,4.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2010,4.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2011,4.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2012,6.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2013,4.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2014,5.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2015,5.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2016,7.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2017,6.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2018,6.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2019,5.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2020,5.6,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ01,2021,7.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2005,8.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2006,8.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2007,8.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2008,7.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2009,7.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2010,7.4,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2011,6.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2012,7.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2013,4.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2014,5.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2015,5.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2016,6.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2017,7.2,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2018,7.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2019,7.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2020,7.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ02,2021,5.5,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2005,5.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2006,6.1,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2007,7.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2008,5.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2009,6.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2010,7.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2011,7.3,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2012,7.0,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2013,6.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2014,8.7,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2015,7.9,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2016,7.8,
ESTAT:ILC_LI41(1.0),24/03/23 23:00:00,A,PC,CZ03,2017,7.7,
