DATAFLOW,LAST UPDATE,freq,unit,direct,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2005,10700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2006,11400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2007,12500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2008,13100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2009,13000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2010,13600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2011,14100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2012,14100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2013,14400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2014,14500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2015,14700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2016,14900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2017,15600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2018,15800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI1D,2019,16300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2000,12200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2001,12500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2002,13200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2003,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2004,14600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2005,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2006,13300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2007,14800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2008,17100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2009,17100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2010,17700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2011,18200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2012,17700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2013,18000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2014,17800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2015,18600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2016,18700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2017,18700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2018,18800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI2,2019,19000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2000,12200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2001,12500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2002,13200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2003,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2004,14600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2005,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2006,13300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2007,14800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2008,17100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2009,17100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2010,17700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2011,18200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2012,17700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2013,18000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2014,17800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2015,18600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2016,18700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2017,18700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2018,18800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FI20,2019,19000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2000,12600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2001,13400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2002,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2003,13700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2004,14100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2005,14700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2006,15200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2007,15900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2008,16100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2009,16000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2010,16400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2011,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2012,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2013,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2014,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2015,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2016,17000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2017,17200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2018,17500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR,2019,18100,p
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2000,15500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2001,16600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2002,17400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2003,17000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2004,17500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2005,18000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2006,18000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2007,19400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2008,19300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2009,19200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2010,20000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2011,20000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2012,20100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2013,19800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2014,19900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2015,19900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2016,20000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2017,20300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2018,20200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR1,2019,21000,p
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2000,15500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2001,16600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2002,17400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2003,17000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2004,17500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2005,18000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2006,18000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2007,19400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2008,19300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2009,19200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2010,20000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2011,20000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2012,20100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2013,19800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2014,19900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2015,19900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2016,20000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2017,20300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2018,20200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FR10,2019,21000,p
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2000,12600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2001,13400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2002,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2003,13700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2004,14100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2005,14700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2006,15300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2007,15800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2008,16300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2009,16100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2010,16400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2011,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2012,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2013,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2014,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2015,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2016,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2017,17100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2018,17700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB,2019,18300,p
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2000,12600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2001,13400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2002,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2003,13700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2004,14100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2005,14700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2006,15300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2007,15800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2008,16300,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2009,16100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2010,16400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2011,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2012,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2013,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2014,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2015,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2016,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2017,17100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2018,17700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRB0,2019,18300,p
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2000,12400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2001,13100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2002,13600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2003,13500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2004,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2005,14500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2006,14900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2007,15700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2008,15700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2009,15500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2010,15900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2011,16500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2012,16400,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2013,16500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2014,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2015,16600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2016,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2017,17000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2018,17500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC,2019,18100,p
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2000,12500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2001,13200,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2002,13600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2003,13500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2004,13900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2005,14500,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2006,15100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2007,16000,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2008,15900,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2009,15800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2010,16100,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2011,16600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2012,16600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2013,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2014,16800,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2015,16600,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2016,16700,
ESTAT:NAMA_10R_2HHINC(1.0),18/04/22 23:00:00,A,PPS_EU27_2020_HAB,BAL,B6N,FRC1,2017,16900,
