DATAFLOW,LAST UPDATE,freq,nace_r2,unit,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM,2016,3.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM,2017,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM,2018,3.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM,2019,3.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM2,2008,4.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM2,2009,3.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM2,2010,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM2,2011,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM2,2012,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM3,2008,4.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM3,2009,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM3,2010,4.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM3,2011,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM3,2012,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2008,2.4,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2009,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2010,1.9,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2011,2.5,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2012,2.3,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2013,2.5,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2014,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2015,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2016,2.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2017,1.7,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2018,,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM5,2019,3.5,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2008,2.4,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2009,,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2010,2.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2011,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2012,2.1,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2013,2.4,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2014,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2015,1.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2016,,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2017,2.6,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2018,2.5,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM6,2019,3.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2013,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2014,4.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2015,4.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2016,4.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2017,4.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2018,4.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM7,2019,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2013,4.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2014,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2015,3.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2016,4.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2017,4.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2018,3.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM8,2019,4.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2013,2.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2014,2.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2015,2.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2016,3.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2017,3.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2018,2.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKM9,2019,2.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2008,3.8,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2009,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2010,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2011,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2012,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2013,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2014,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2015,2.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2016,2.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2017,2.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2018,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN,2019,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2008,3.8,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2009,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2010,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2011,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2012,2.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2013,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2014,3.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2015,2.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2016,2.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2017,2.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2018,3.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,PC_EMP,T,UKN0,2019,3.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2008,138.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2009,145.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2010,146.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2011,141.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2012,143.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2013,155.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2014,166.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2015,165.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2016,182.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2017,186.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2018,179.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2019,171.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2020,175.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT,2021,195.0,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2008,72.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2009,82.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2010,81.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2011,78.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2012,75.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2013,84.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2014,95.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2015,88.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2016,95.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2017,102.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2018,97.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2019,88.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2020,89.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT1,2021,106.1,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2008,,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2009,,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2010,3.4,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2011,4.6,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2012,4.1,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2013,,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2014,3.1,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2015,3.5,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2016,4.0,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2017,4.4,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2018,5.1,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2019,3.8,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2020,3.3,u
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT11,2021,3.8,bu
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2008,27.2,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2009,29.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2010,26.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2011,26.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2012,26.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2013,26.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2014,33.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2015,34.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2016,37.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2017,40.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2018,31.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2019,26.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2020,24.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT12,2021,33.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2008,42.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2009,50.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2010,51.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2011,47.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2012,45.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2013,55.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2014,59.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2015,50.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2016,53.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2017,57.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2018,60.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2019,58.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2020,61.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT13,2021,68.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2008,25.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2009,26.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2010,27.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2011,24.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2012,25.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2013,27.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2014,26.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2015,30.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2016,34.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2017,33.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2018,34.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2019,33.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2020,34.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT2,2021,34.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2008,9.4,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2009,8.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2010,8.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2011,10.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2012,9.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2013,9.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2014,8.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2015,8.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2016,10.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2017,10.9,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2018,11.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2019,12.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2020,11.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT21,2021,13.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2008,16.5,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2009,18.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2010,18.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2011,14.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2012,15.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2013,17.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2014,18.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2015,22.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2016,24.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2017,23.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2018,23.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2019,21.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2020,22.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT22,2021,21.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2008,40.3,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2009,37.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2010,37.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2011,38.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2012,42.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2013,44.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2014,45.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2015,47.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2016,53.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2017,50.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2018,47.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2019,50.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2020,51.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT3,2021,54.0,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2008,18.7,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2009,15.0,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2010,16.1,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2011,16.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2012,18.6,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2013,19.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2014,20.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2015,20.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2016,24.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2017,23.2,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2018,22.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2019,24.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2020,25.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT31,2021,25.9,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2008,6.6,b
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2009,6.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2010,6.5,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2011,6.4,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2012,7.3,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2013,7.7,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2014,6.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2015,7.8,
ESTAT:HTEC_EMP_REG2(1.0),27/09/22 23:00:00,A,HTC,THS,T,AT32,2016,8.8,
