DATAFLOW,LAST UPDATE,freq,unit,sex,age,isced11,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,RS22,2018,659.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,RS22,2019,655.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,RS22,2020,635.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,RS22,2021,612.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,1999,4387.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2000,4363.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2001,4554.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2002,4575.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2003,4607.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2004,4620.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2005,4714.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2006,4766.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2007,4838.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2008,4898.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2009,4909.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2010,4949.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2011,5017.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2012,5060.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2013,5116.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2014,5184.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2015,5225.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2016,5278.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2017,5383.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2018,5443.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2019,5507.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2020,5522.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE,2021,5548.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,1999,1629.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2000,1699.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2001,1762.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2002,1763.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2003,1780.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2004,1773.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2005,1821.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2006,1828.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2007,1858.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2008,1899.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2009,1935.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2010,1949.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2011,1975.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2012,2004.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2013,2039.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2014,2080.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2015,2108.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2016,2137.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2017,2179.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2018,2212.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2019,2251.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2020,2270.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE1,2021,2291.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,1999,870.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2000,967.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2001,1014.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2002,1007.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2003,1016.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2004,1014.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2005,1044.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2006,1053.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2007,1071.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2008,1102.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2009,1128.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2010,1145.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2011,1167.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2012,1187.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2013,1217.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2014,1239.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2015,1263.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2016,1280.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2017,1310.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2018,1327.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2019,1357.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2020,1380.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE11,2021,1395.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,1999,758.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2000,732.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2001,747.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2002,756.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2003,764.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2004,758.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2005,776.9,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2006,775.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2007,786.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2008,797.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2009,806.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2010,804.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2011,807.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2012,817.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2013,822.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2014,841.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2015,844.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2016,856.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2017,868.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2018,884.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2019,894.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2020,890.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE12,2021,895.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,1999,1897.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2000,1843.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2001,1945.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2002,1966.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2003,1985.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2004,1999.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2005,2032.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2006,2073.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2007,2099.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2008,2132.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2009,2117.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2010,2137.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2011,2163.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2012,2184.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2013,2205.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2014,2231.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2015,2250.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2016,2262.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2017,2307.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2018,2340.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2019,2368.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2020,2366.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE2,2021,2378.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,1999,409.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2000,386.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2001,404.6,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2002,404.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2003,409.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2004,414.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2005,414.3,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2006,424.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2007,429.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2008,433.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2009,426.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2010,419.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2011,423.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2012,427.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2013,425.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2014,430.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2015,436.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2016,437.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2017,447.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2018,455.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2019,456.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2020,450.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE21,2021,448.1,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,1999,617.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2000,593.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2001,640.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2002,647.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2003,653.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2004,654.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2005,670.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2006,678.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2007,694.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2008,714.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2009,711.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2010,724.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2011,731.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2012,733.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2013,746.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2014,750.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2015,764.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2016,764.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2017,779.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2018,789.4,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2019,788.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2020,799.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE22,2021,812.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,1999,870.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2000,863.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2001,900.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2002,914.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2003,922.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2004,930.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2005,947.7,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2006,969.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2007,975.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2008,984.6,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2009,980.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2010,993.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2011,1008.7,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2012,1024.3,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2013,1034.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2014,1049.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2015,1050.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2016,1060.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2017,1081.0,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2018,1096.2,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2019,1122.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2020,1117.8,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE23,2021,1117.5,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,1999,861.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2000,821.1,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2001,846.8,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2002,845.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2003,841.9,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2004,847.5,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2005,861.0,b
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2006,864.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2007,880.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2008,866.4,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2009,856.2,
ESTAT:LFST_R_LFP2ACEDU(1.0),27/09/22 23:00:00,A,THS,T,Y15-74,TOTAL,SE3,2010,863.5,
