DATAFLOW,LAST UPDATE,freq,indic_de,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL22,2018,43.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL22,2019,43.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL22,2020,44.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL22,2021,44.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1990,30.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1991,31.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1992,31.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1993,31.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1994,32.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1995,32.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1996,32.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1997,32.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1998,33.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,1999,33.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2000,33.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2001,33.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2002,33.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2003,34.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2004,34.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2005,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2006,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2007,35.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2008,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2009,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2010,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2011,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2012,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2013,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2014,37.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2015,38.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2016,38.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2017,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2018,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2019,38.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2020,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL23,2021,38.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1990,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1991,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1992,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1993,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1994,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1995,35.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1996,36.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1997,36.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1998,36.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,1999,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2000,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2001,37.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2002,37.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2003,37.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2004,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2005,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2006,38.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2007,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2008,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2009,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2010,39.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2011,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2012,40.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2013,40.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2014,40.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2015,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2016,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2017,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2018,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2019,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2020,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL3,2021,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1990,33.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1991,33.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1992,33.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1993,34.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1994,34.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1995,34.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1996,34.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1997,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1998,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,1999,35.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2000,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2001,36.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2002,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2003,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2004,36.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2005,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2006,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2007,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2008,37.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2009,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2010,38.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2011,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2012,39.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2013,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2014,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2015,39.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2016,39.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2017,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2018,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2019,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2020,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL31,2021,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1990,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1991,35.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1992,35.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1993,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1994,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1995,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1996,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1997,36.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1998,36.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,1999,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2000,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2001,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2002,37.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2003,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2004,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2005,38.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2006,39.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2007,39.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2008,39.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2009,39.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2010,40.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2011,40.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2012,40.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2013,40.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2014,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2015,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2016,41.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2017,41.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2018,41.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2019,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2020,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL32,2021,41.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1990,34.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1991,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1992,35.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1993,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1994,35.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1995,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1996,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1997,36.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1998,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,1999,36.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2000,36.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2001,37.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2002,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2003,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2004,37.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2005,38.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2006,38.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2007,38.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2008,39.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2009,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2010,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2011,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2012,40.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2013,40.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2014,40.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2015,40.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2016,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2017,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2018,40.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2019,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2020,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL33,2021,41.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1990,36.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1991,36.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1992,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1993,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1994,37.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1995,37.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1996,38.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1997,38.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1998,38.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,1999,39.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2000,39.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2001,39.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2002,40.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2003,40.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2004,40.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2005,41.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2006,41.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2007,42.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2008,42.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2009,43.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2010,43.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2011,43.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2012,44.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2013,44.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2014,45.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2015,45.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2016,45.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2017,46.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2018,46.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2019,46.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2020,47.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL34,2021,47.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1990,34.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1991,34.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1992,35.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1993,35.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1994,35.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1995,36.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1996,36.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1997,37.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1998,37.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,1999,37.8,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2000,38.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2001,38.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2002,38.9,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2003,39.3,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2004,39.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2005,40.2,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2006,40.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2007,41.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2008,41.6,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2009,42.0,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2010,42.4,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2011,42.7,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2012,43.1,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2013,43.5,
ESTAT:DEMO_R_PJANIND2(1.0),02/06/22 23:00:00,A,MEDAGEPOP,YR,NL4,2014,43.9,
