DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2000,59.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2001,58.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2002,60.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2003,60.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2004,58.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2005,61.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2006,61.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2007,62.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2008,63.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2009,63.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2010,63.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2011,63.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2012,63.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2013,64.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2014,64.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2015,64.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2016,64.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2017,64.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2018,65.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2019,65.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2020,63.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT21,2021,64.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,1999,61.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2000,60.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2001,61.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2002,62.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2003,62.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2004,60.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2005,63.0,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2006,63.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2007,64.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2008,65.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2009,65.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2010,65.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2011,65.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2012,65.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2013,65.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2014,65.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2015,65.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2016,66.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2017,66.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2018,67.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2019,67.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2020,67.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT22,2021,66.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,1999,64.7,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2000,65.2,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2001,64.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2002,65.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2003,65.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2004,63.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2005,65.8,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2006,66.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2007,67.4,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2008,67.6,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2009,68.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2010,68.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2011,68.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2012,68.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2013,69.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2014,68.9,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2015,69.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2016,70.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2017,70.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2018,70.3,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2019,70.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2020,69.8,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT3,2021,69.9,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,1999,64.4,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,2000,65.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,2001,65.0,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,2002,65.5,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,2003,66.1,
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,2004,63.7,b
ESTAT:LFST_R_LFP2ACTRT(1.0),27/09/22 23:00:00,A,PC,T,Y15-74,AT31,2005,65.3,b
